Identificador,Grande Área,Área
0292814253435774,LINGUISTICA_LETRAS_E_ARTES,Artes
0294264745783506,CIENCIAS_EXATAS_E_DA_TERRA,Geociências
0294676847895948,CIENCIAS_EXATAS_E_DA_TERRA,Probabilidade e Estatística
0295048765353951,CIENCIAS_EXATAS_E_DA_TERRA,Física
0296512027038386,CIENCIAS_HUMANAS,Filosofia
0296617280721911,ENGENHARIAS,Engenharia Civil
0296723198831816,CIENCIAS_BIOLOGICAS,Botânica
0297419882161114,CIENCIAS_BIOLOGICAS,Genética
0297618439685169,CIENCIAS_BIOLOGICAS,Parasitologia
0298932683600051,CIENCIAS_EXATAS_E_DA_TERRA,Astronomia
0299116892743368,CIENCIAS_BIOLOGICAS,Microbiologia
0301425696999524,CIENCIAS_DA_SAUDE,Odontologia
0301446708793558,CIENCIAS_HUMANAS,Sociologia
0301569503177054,CIENCIAS_EXATAS_E_DA_TERRA,Física
0302023273138039,CIENCIAS_DA_SAUDE,Odontologia
0302090618069167,CIENCIAS_EXATAS_E_DA_TERRA,Geociências
0302689027695014,CIENCIAS_AGRARIAS,Agronomia
0303025568103301,ENGENHARIAS,Engenharia de Minas
0303095802596572,CIENCIAS_BIOLOGICAS,Microbiologia
0303276925685873,CIENCIAS_EXATAS_E_DA_TERRA,Geociências
0304165715457488,CIENCIAS_HUMANAS,História
0304662358261903,ENGENHARIAS,Engenharia Mecânica
0305007181787906,CIENCIAS_EXATAS_E_DA_TERRA,Química
0305722196403558,CIENCIAS_AGRARIAS,Medicina Veterinária
0306680503261422,CIENCIAS_BIOLOGICAS,Botânica
0307356330748427,CIENCIAS_BIOLOGICAS,Parasitologia
0307370685516296,CIENCIAS_BIOLOGICAS,Zoologia
0307508005355403,ENGENHARIAS,Engenharia de Transportes
0307721738107549,CIENCIAS_EXATAS_E_DA_TERRA,Geociências
0308213196926774,ENGENHARIAS,Engenharia Mecânica
0308582852306954,CIENCIAS_BIOLOGICAS,Ecologia
0308819230398219,CIENCIAS_AGRARIAS,Ciência e Tecnologia de Alimentos
0309392084163978,ENGENHARIAS,Engenharia de Energia
0310068697989712,CIENCIAS_EXATAS_E_DA_TERRA,Química
0310250742582348,CIENCIAS_DA_SAUDE,Medicina
0310288272699878,CIENCIAS_BIOLOGICAS,Farmacologia
0311109427821243,LINGUISTICA_LETRAS_E_ARTES,Letras
0311400155430166,CIENCIAS_DA_SAUDE,Medicina
0311818140902541,CIENCIAS_EXATAS_E_DA_TERRA,Matemática
0312455874275375,CIENCIAS_EXATAS_E_DA_TERRA,Física
0314009951286457,CIENCIAS_EXATAS_E_DA_TERRA,Química
0314035098884256,CIENCIAS_EXATAS_E_DA_TERRA,Ciência da Computação
0314632728589613,CIENCIAS_HUMANAS,História
0314881920949767,CIENCIAS_BIOLOGICAS,Microbiologia
0316432404990249,CIENCIAS_HUMANAS,História
0319183112661354,CIENCIAS_EXATAS_E_DA_TERRA,Matemática
0319287015319197,CIENCIAS_BIOLOGICAS,Fisiologia
0319425297974158,CIENCIAS_EXATAS_E_DA_TERRA,Matemática
0319559373628489,ENGENHARIAS,Engenharia de Transportes
0319586176319740,CIENCIAS_AGRARIAS,Zootecnia
0321621521990320,CIENCIAS_BIOLOGICAS,Microbiologia
0321627224103401,CIENCIAS_EXATAS_E_DA_TERRA,Física
0322020541055900,CIENCIAS_DA_SAUDE,Odontologia
0323573809193832,CIENCIAS_DA_SAUDE,Educação Física
0323845315267858,CIENCIAS_HUMANAS,Educação
0323971923868979,CIENCIAS_BIOLOGICAS,Farmacologia
0326577563802136,CIENCIAS_EXATAS_E_DA_TERRA,Matemática
0326579897116378,CIENCIAS_EXATAS_E_DA_TERRA,Geociências
0327037150655150,ENGENHARIAS,Engenharia de Materiais e Metalúrgica
0327278545956951,CIENCIAS_DA_SAUDE,Medicina
0327604133933774,CIENCIAS_AGRARIAS,Medicina Veterinária
0328823911897698,LINGUISTICA_LETRAS_E_ARTES,Letras
0329197428428225,CIENCIAS_EXATAS_E_DA_TERRA,Geociências
0330238316162640,ENGENHARIAS,Engenharia Mecânica
0331228247415761,CIENCIAS_EXATAS_E_DA_TERRA,Geociências
0331837016078757,CIENCIAS_SOCIAIS_APLICADAS,Serviço Social
0332057573470620,CIENCIAS_EXATAS_E_DA_TERRA,Química
0334475377635171,CIENCIAS_SOCIAIS_APLICADAS,Economia
0335447705890131,,
0336022787699316,CIENCIAS_DA_SAUDE,Saúde Coletiva
0339253755971890,CIENCIAS_BIOLOGICAS,Fisiologia
0339273884243637,LINGUISTICA_LETRAS_E_ARTES,Letras
0339375192824635,ENGENHARIAS,Engenharia de Energia
0339970047422716,CIENCIAS_BIOLOGICAS,Genética
0340438461203657,LINGUISTICA_LETRAS_E_ARTES,Lingüística
0340559727154565,CIENCIAS_BIOLOGICAS,Botânica
0341267060519130,CIENCIAS_EXATAS_E_DA_TERRA,Geociências
0341333007755425,CIENCIAS_HUMANAS,Educação
0341388827367235,CIENCIAS_DA_SAUDE,Farmácia
0341938776315544,ENGENHARIAS,Engenharia Civil
0342367279777983,ENGENHARIAS,Engenharia Elétrica
0342378193333117,CIENCIAS_HUMANAS,Sociologia
0344905611735741,LINGUISTICA_LETRAS_E_ARTES,Letras
0345205615498048,CIENCIAS_BIOLOGICAS,Bioquímica
0346154558561168,CIENCIAS_HUMANAS,História
0347366364982108,CIENCIAS_EXATAS_E_DA_TERRA,Física
0348074510343282,ENGENHARIAS,Engenharia de Produção
0350618700512864,CIENCIAS_EXATAS_E_DA_TERRA,Química
0351156693555523,CIENCIAS_HUMANAS,Psicologia
0352060547192132,CIENCIAS_EXATAS_E_DA_TERRA,Geociências
0352592482366397,CIENCIAS_EXATAS_E_DA_TERRA,Química
0352640252677539,CIENCIAS_BIOLOGICAS,Genética
0352714063327188,LINGUISTICA_LETRAS_E_ARTES,Lingüística
0353068309348963,ENGENHARIAS,Engenharia Mecânica
0354323372008275,CIENCIAS_EXATAS_E_DA_TERRA,Química
0356125933191024,CIENCIAS_EXATAS_E_DA_TERRA,Geociências
0356536062945134,ENGENHARIAS,Engenharia Elétrica
0357112879415627,CIENCIAS_EXATAS_E_DA_TERRA,Geociências
0357396942336587,CIENCIAS_SOCIAIS_APLICADAS,Economia
0357820757162104,CIENCIAS_DA_SAUDE,Saúde Coletiva
0357994797448815,CIENCIAS_DA_SAUDE,Odontologia
0359360551958223,CIENCIAS_EXATAS_E_DA_TERRA,Ciência da Computação
0359473031967049,CIENCIAS_AGRARIAS,Recursos Florestais e Engenharia Florestal
0360951033804105,CIENCIAS_BIOLOGICAS,Microbiologia
0362564363969147,CIENCIAS_HUMANAS,Antropologia
0362856868158585,CIENCIAS_SOCIAIS_APLICADAS,Planejamento Urbano e Regional
0363088869461060,CIENCIAS_EXATAS_E_DA_TERRA,Física
0363542978211577,CIENCIAS_DA_SAUDE,Enfermagem
0363951380330385,CIENCIAS_SOCIAIS_APLICADAS,Comunicação
0364008562820352,CIENCIAS_EXATAS_E_DA_TERRA,Matemática
0364471243349457,CIENCIAS_DA_SAUDE,Enfermagem
0364887644912747,CIENCIAS_SOCIAIS_APLICADAS,Administração
0365017664358426,CIENCIAS_EXATAS_E_DA_TERRA,Química
0366398884876006,CIENCIAS_EXATAS_E_DA_TERRA,Química
0367690077465707,ENGENHARIAS,Engenharia Sanitária
0368255897576096,CIENCIAS_EXATAS_E_DA_TERRA,Geociências
0368311142108150,CIENCIAS_EXATAS_E_DA_TERRA,Ciência da Computação
0368401964608331,CIENCIAS_AGRARIAS,Ciência e Tecnologia de Alimentos
0369556599429604,CIENCIAS_AGRARIAS,Medicina Veterinária
0370224663642100,CIENCIAS_BIOLOGICAS,Parasitologia
0371083712133582,CIENCIAS_DA_SAUDE,Educação Física
0371096131093979,CIENCIAS_BIOLOGICAS,Ecologia
0372650483087124,CIENCIAS_EXATAS_E_DA_TERRA,Ciência da Computação
0373061112091020,CIENCIAS_EXATAS_E_DA_TERRA,Geociências
0373269482136987,ENGENHARIAS,Engenharia de Produção
0374906152658699,CIENCIAS_BIOLOGICAS,Fisiologia
0375372674397504,CIENCIAS_BIOLOGICAS,Genética
0375482813716315,CIENCIAS_EXATAS_E_DA_TERRA,Matemática
0380550845031804,LINGUISTICA_LETRAS_E_ARTES,Lingüística
0382135664206404,ENGENHARIAS,Engenharia Nuclear
0382304490753424,ENGENHARIAS,Engenharia de Produção
0382450621383005,CIENCIAS_DA_SAUDE,Farmácia
0383092486694460,CIENCIAS_DA_SAUDE,Farmácia
0383215992450256,CIENCIAS_DA_SAUDE,Farmácia
0383359382532310,CIENCIAS_HUMANAS,Antropologia
0383395575088844,CIENCIAS_AGRARIAS,Medicina Veterinária
0383834501086115,CIENCIAS_EXATAS_E_DA_TERRA,Física
0384455492228279,CIENCIAS_BIOLOGICAS,Genética
0384726674523131,ENGENHARIAS,Engenharia de Materiais e Metalúrgica
0385314765751090,CIENCIAS_DA_SAUDE,Fonoaudiologia
0385443872804624,CIENCIAS_HUMANAS,Educação
0385787852910227,CIENCIAS_BIOLOGICAS,Ecologia
0386683926064287,CIENCIAS_DA_SAUDE,Enfermagem
0387311150154137,LINGUISTICA_LETRAS_E_ARTES,Letras
0387536243370151,CIENCIAS_SOCIAIS_APLICADAS,Demografia
0387727577180664,ENGENHARIAS,Engenharia Mecânica
0388501284300091,CIENCIAS_HUMANAS,Educação
0388600397612432,CIENCIAS_EXATAS_E_DA_TERRA,Geociências
0389175519424617,CIENCIAS_EXATAS_E_DA_TERRA,Matemática
0391036221142471,CIENCIAS_EXATAS_E_DA_TERRA,Geociências
0391056751283338,CIENCIAS_BIOLOGICAS,Fisiologia
0392078007500289,CIENCIAS_BIOLOGICAS,Morfologia
0392398629237265,CIENCIAS_EXATAS_E_DA_TERRA,Geociências
0392987249249095,CIENCIAS_HUMANAS,Sociologia
0395378007681283,CIENCIAS_BIOLOGICAS,Ecologia
0395636448599186,ENGENHARIAS,Engenharia Mecânica
0396057711360224,CIENCIAS_HUMANAS,Arqueologia
0396157459728468,CIENCIAS_HUMANAS,Geografia
0396336269506743,CIENCIAS_HUMANAS,Educação
0396981959071027,CIENCIAS_BIOLOGICAS,Ecologia
0397923948069690,LINGUISTICA_LETRAS_E_ARTES,Lingüística
0398657255645016,CIENCIAS_EXATAS_E_DA_TERRA,Física
0400232298849115,CIENCIAS_EXATAS_E_DA_TERRA,Ciência da Computação
0400432783033740,CIENCIAS_BIOLOGICAS,Imunologia
0401470121643212,CIENCIAS_EXATAS_E_DA_TERRA,Ciência da Computação
0402406996297143,ENGENHARIAS,Engenharia Elétrica
0404099413276302,,
0404651624408165,CIENCIAS_AGRARIAS,Ciência e Tecnologia de Alimentos
0404701804598725,CIENCIAS_EXATAS_E_DA_TERRA,Física
0405941326920645,ENGENHARIAS,Engenharia Civil
0406123914624749,CIENCIAS_BIOLOGICAS,Botânica
0406230537993999,CIENCIAS_HUMANAS,Filosofia
0406420832677193,CIENCIAS_DA_SAUDE,Medicina
0406606438474637,CIENCIAS_AGRARIAS,Recursos Florestais e Engenharia Florestal
0406937598151848,CIENCIAS_EXATAS_E_DA_TERRA,Ciência da Computação
0407737830615201,ENGENHARIAS,Engenharia Mecânica
0408002839687344,CIENCIAS_HUMANAS,Ciência Política
0408209083350066,ENGENHARIAS,Engenharia Química
0408226658529368,ENGENHARIAS,Engenharia Química
0408321083175019,CIENCIAS_DA_SAUDE,Medicina
0408418557980214,CIENCIAS_BIOLOGICAS,Ecologia
0409005829936308,CIENCIAS_BIOLOGICAS,Parasitologia
0409054606269054,CIENCIAS_AGRARIAS,Medicina Veterinária
0410139532987770,CIENCIAS_BIOLOGICAS,Botânica
0410429186457225,CIENCIAS_SOCIAIS_APLICADAS,Direito
0411097768343762,CIENCIAS_SOCIAIS_APLICADAS,Serviço Social
0411138933370845,CIENCIAS_EXATAS_E_DA_TERRA,Química
0411920276076528,CIENCIAS_AGRARIAS,Agronomia
0412260083540737,CIENCIAS_HUMANAS,Educação
0412490684047223,CIENCIAS_SOCIAIS_APLICADAS,Administração
0412902005436369,CIENCIAS_HUMANAS,Geografia
0413552050308341,CIENCIAS_AGRARIAS,Agronomia
0414048099090181,CIENCIAS_HUMANAS,Educação
0414142132580629,CIENCIAS_SOCIAIS_APLICADAS,Arquitetura e Urbanismo
0415198949492913,CIENCIAS_EXATAS_E_DA_TERRA,Oceanografia
0415561263095335,CIENCIAS_BIOLOGICAS,Ecologia
0416440515458304,CIENCIAS_SOCIAIS_APLICADAS,Ciência da Informação
0416966816426212,CIENCIAS_HUMANAS,Educação
0417073418822973,ENGENHARIAS,Engenharia Civil
0418643217620286,CIENCIAS_DA_SAUDE,Medicina
0419076401765262,ENGENHARIAS,Engenharia Civil
0419443097971251,ENGENHARIAS,Engenharia Mecânica
0421571920582994,CIENCIAS_DA_SAUDE,Odontologia
0422175949227059,CIENCIAS_EXATAS_E_DA_TERRA,Química
0422812885426756,CIENCIAS_EXATAS_E_DA_TERRA,Ciência da Computação
0422967504080267,ENGENHARIAS,Engenharia Mecânica
0423131924105070,CIENCIAS_AGRARIAS,Agronomia
0424234103760462,CIENCIAS_DA_SAUDE,Medicina
0424533983577536,CIENCIAS_BIOLOGICAS,Bioquímica
0424535851535945,CIENCIAS_BIOLOGICAS,Zoologia
0424725782547579,CIENCIAS_HUMANAS,Sociologia
0425133153453333,CIENCIAS_SOCIAIS_APLICADAS,Demografia
0425151719064564,ENGENHARIAS,Engenharia de Produção
0425441943533975,CIENCIAS_EXATAS_E_DA_TERRA,Química
0426330018731301,CIENCIAS_BIOLOGICAS,Zoologia
0426390460269258,CIENCIAS_BIOLOGICAS,Ecologia
0427339683767881,CIENCIAS_DA_SAUDE,Saúde Coletiva
0428069285054155,LINGUISTICA_LETRAS_E_ARTES,Letras
0430275226558223,CIENCIAS_HUMANAS,Sociologia
0430941987988349,,
0431050314405943,CIENCIAS_DA_SAUDE,Odontologia
0431688649128529,ENGENHARIAS,Engenharia Química
0431862748743320,CIENCIAS_SOCIAIS_APLICADAS,Administração
0432617620213212,ENGENHARIAS,Engenharia Elétrica
0432825836089426,CIENCIAS_SOCIAIS_APLICADAS,Demografia
0434393043515628,CIENCIAS_EXATAS_E_DA_TERRA,Física
0437214969395798,CIENCIAS_BIOLOGICAS,Botânica
0437557684820900,CIENCIAS_EXATAS_E_DA_TERRA,Química
0437999126739133,CIENCIAS_HUMANAS,História
0438610479238720,CIENCIAS_AGRARIAS,Agronomia
0438695263897215,CIENCIAS_EXATAS_E_DA_TERRA,Química
0438944908283624,CIENCIAS_BIOLOGICAS,Bioquímica
0439237812713028,CIENCIAS_HUMANAS,História
0439577158192249,CIENCIAS_DA_SAUDE,Nutrição
0440510152044011,CIENCIAS_DA_SAUDE,Medicina
0441646892659099,CIENCIAS_SOCIAIS_APLICADAS,Administração
0442315483134442,CIENCIAS_DA_SAUDE,Odontologia
0442343421045093,CIENCIAS_AGRARIAS,Ciência e Tecnologia de Alimentos
0442934978644909,CIENCIAS_AGRARIAS,Zootecnia
0444869521916180,CIENCIAS_BIOLOGICAS,Zoologia
0446055905975647,CIENCIAS_AGRARIAS,Medicina Veterinária
0446078331070694,CIENCIAS_AGRARIAS,Medicina Veterinária
0446263630346407,CIENCIAS_EXATAS_E_DA_TERRA,Probabilidade e Estatística
0446837707216391,ENGENHARIAS,Engenharia Química
0447073555893530,CIENCIAS_BIOLOGICAS,Imunologia
0448732949873631,CIENCIAS_EXATAS_E_DA_TERRA,Geociências
0448891472280429,ENGENHARIAS,Engenharia Elétrica
0449061925754213,CIENCIAS_EXATAS_E_DA_TERRA,Física
0449078764189687,CIENCIAS_AGRARIAS,Agronomia
0450255381559550,CIENCIAS_SOCIAIS_APLICADAS,Administração
0450422270760261,CIENCIAS_HUMANAS,História
0450761543923331,CIENCIAS_BIOLOGICAS,Fisiologia
0452123469996239,CIENCIAS_AGRARIAS,Agronomia
0453496208931198,CIENCIAS_BIOLOGICAS,Genética
0455487141833418,CIENCIAS_EXATAS_E_DA_TERRA,Ciência da Computação
0455778873749925,LINGUISTICA_LETRAS_E_ARTES,Letras
0457288721496478,ENGENHARIAS,Engenharia de Materiais e Metalúrgica
0457632122660653,CIENCIAS_EXATAS_E_DA_TERRA,Química
0458077399058762,CIENCIAS_BIOLOGICAS,Zoologia
0458135694763351,CIENCIAS_BIOLOGICAS,Imunologia
0458322041606755,CIENCIAS_EXATAS_E_DA_TERRA,Ciência da Computação
0458708740546057,CIENCIAS_DA_SAUDE,Nutrição
0458762470614776,CIENCIAS_DA_SAUDE,Educação Física
0459162904145828,CIENCIAS_AGRARIAS,Recursos Pesqueiros e Engenharia de Pesca
0459261673994221,CIENCIAS_AGRARIAS,Agronomia
0459773286137839,CIENCIAS_SOCIAIS_APLICADAS,Comunicação
0461451015026948,ENGENHARIAS,Engenharia de Materiais e Metalúrgica
0462686666423368,CIENCIAS_SOCIAIS_APLICADAS,Direito
0463308973406153,ENGENHARIAS,Engenharia de Produção
0464152494769261,CIENCIAS_BIOLOGICAS,Parasitologia
0464596762919932,CIENCIAS_SOCIAIS_APLICADAS,Comunicação
0464969547546706,CIENCIAS_EXATAS_E_DA_TERRA,Geociências
0466241026047774,CIENCIAS_DA_SAUDE,Saúde Coletiva
0466443465021289,CIENCIAS_HUMANAS,Sociologia
0466799995060671,CIENCIAS_EXATAS_E_DA_TERRA,Física
0470071088342547,CIENCIAS_SOCIAIS_APLICADAS,Economia
0470286576610842,CIENCIAS_AGRARIAS,Agronomia
0470538503135332,CIENCIAS_EXATAS_E_DA_TERRA,Química
0471102133658128,CIENCIAS_EXATAS_E_DA_TERRA,Geociências
0471422400500456,CIENCIAS_EXATAS_E_DA_TERRA,Matemática
0471595469074043,CIENCIAS_EXATAS_E_DA_TERRA,Ciência da Computação
0472884412790581,CIENCIAS_BIOLOGICAS,Parasitologia
0473846154288947,CIENCIAS_AGRARIAS,Medicina Veterinária
0475165015650302,CIENCIAS_BIOLOGICAS,Genética
0477045906733254,CIENCIAS_EXATAS_E_DA_TERRA,Física
0477073552841337,CIENCIAS_HUMANAS,Filosofia
0477617276709551,CIENCIAS_HUMANAS,Sociologia
0479739611772285,CIENCIAS_HUMANAS,Filosofia
0479854777557016,CIENCIAS_BIOLOGICAS,Botânica
0480944334194184,CIENCIAS_BIOLOGICAS,Biotecnologia
0480996716216014,CIENCIAS_AGRARIAS,Agronomia
0481046611049749,CIENCIAS_EXATAS_E_DA_TERRA,Física
0482334057028794,CIENCIAS_EXATAS_E_DA_TERRA,Física
0482551013400931,CIENCIAS_AGRARIAS,Agronomia
0482641180722186,CIENCIAS_HUMANAS,História
0483754754945290,CIENCIAS_EXATAS_E_DA_TERRA,Matemática
0484066011464161,CIENCIAS_HUMANAS,Filosofia
0484982277336205,CIENCIAS_EXATAS_E_DA_TERRA,Física
0486445417640290,CIENCIAS_HUMANAS,Ciência Política
0487846437293173,ENGENHARIAS,Engenharia Química
0488653952117827,CIENCIAS_SOCIAIS_APLICADAS,Museologia
0490764617260644,CIENCIAS_BIOLOGICAS,Botânica
0491600109519083,CIENCIAS_DA_SAUDE,Farmácia
0491693153157196,CIENCIAS_AGRARIAS,Agronomia
0492208637289837,CIENCIAS_BIOLOGICAS,Parasitologia
0492330410079141,ENGENHARIAS,Engenharia Biomédica
0492925975883915,CIENCIAS_EXATAS_E_DA_TERRA,Física
0493479801083622,CIENCIAS_DA_SAUDE,Odontologia
0493705654298259,ENGENHARIAS,Engenharia Biomédica
0494282486171725,ENGENHARIAS,Engenharia Elétrica
0494533350878531,CIENCIAS_BIOLOGICAS,Genética
0495683068319877,CIENCIAS_EXATAS_E_DA_TERRA,Química
0496909595465696,ENGENHARIAS,Engenharia Elétrica
0497560630462156,LINGUISTICA_LETRAS_E_ARTES,Letras
0499138914431785,CIENCIAS_EXATAS_E_DA_TERRA,Matemática
0500034174785796,CIENCIAS_BIOLOGICAS,Biofísica
0502286797632911,CIENCIAS_DA_SAUDE,Educação Física
0502504979310236,CIENCIAS_AGRARIAS,Recursos Florestais e Engenharia Florestal
0503733087170121,CIENCIAS_BIOLOGICAS,Farmacologia
0504077638559690,CIENCIAS_HUMANAS,Educação
0504456375208670,CIENCIAS_BIOLOGICAS,Biologia Geral
0505123426174183,CIENCIAS_EXATAS_E_DA_TERRA,Geociências
0505514768226348,CIENCIAS_SOCIAIS_APLICADAS,Arquitetura e Urbanismo
0506346607081493,CIENCIAS_HUMANAS,Educação
0506389215528790,CIENCIAS_EXATAS_E_DA_TERRA,Ciência da Computação
0507204139787803,CIENCIAS_BIOLOGICAS,Genética
0507218392616237,CIENCIAS_BIOLOGICAS,Genética
0509371840001622,CIENCIAS_EXATAS_E_DA_TERRA,Física
0509655225224036,,
0510186251387892,CIENCIAS_BIOLOGICAS,Fisiologia
0510519968514907,CIENCIAS_EXATAS_E_DA_TERRA,Química
0510953419404742,CIENCIAS_EXATAS_E_DA_TERRA,Matemática
0511367232955579,ENGENHARIAS,Engenharia Nuclear
0511967639373534,,
0513770505200043,CIENCIAS_EXATAS_E_DA_TERRA,Química
0514228518147484,CIENCIAS_EXATAS_E_DA_TERRA,Química
0515333775813047,CIENCIAS_SOCIAIS_APLICADAS,Direito
0515343409614452,CIENCIAS_BIOLOGICAS,Biofísica
0515606040272550,CIENCIAS_BIOLOGICAS,Farmacologia
0515708585253985,CIENCIAS_BIOLOGICAS,Morfologia
0515854046455020,CIENCIAS_HUMANAS,Filosofia
0516119772456468,ENGENHARIAS,Engenharia Civil
0516666558156215,CIENCIAS_HUMANAS,Psicologia
0516745823012125,CIENCIAS_BIOLOGICAS,Biologia Geral
0516950924338641,CIENCIAS_BIOLOGICAS,Morfologia
0517155355307078,CIENCIAS_AGRARIAS,Ciência e Tecnologia de Alimentos
0517841867884236,CIENCIAS_BIOLOGICAS,Genética
0518357370991372,CIENCIAS_DA_SAUDE,Fisioterapia e Terapia Ocupacional
0519215892542108,LINGUISTICA_LETRAS_E_ARTES,Letras
0520465837714954,ENGENHARIAS,Engenharia de Produção
0520517205232499,LINGUISTICA_LETRAS_E_ARTES,Artes
0521652763515055,LINGUISTICA_LETRAS_E_ARTES,Letras
0522501979573344,CIENCIAS_HUMANAS,Ciência Política
0522571692241868,CIENCIAS_AGRARIAS,Recursos Pesqueiros e Engenharia de Pesca
0522724697395740,LINGUISTICA_LETRAS_E_ARTES,Lingüística
0523104569378276,CIENCIAS_EXATAS_E_DA_TERRA,Matemática
0523648966490396,CIENCIAS_BIOLOGICAS,Genética
0524387231525638,CIENCIAS_DA_SAUDE,Medicina
0525145292960664,CIENCIAS_BIOLOGICAS,Biologia Geral
0525790556695433,CIENCIAS_AGRARIAS,Agronomia
0526742760439036,ENGENHARIAS,Engenharia Mecânica
0527166138295670,CIENCIAS_EXATAS_E_DA_TERRA,Física
0527652166877006,CIENCIAS_EXATAS_E_DA_TERRA,Ciência da Computação
0527685382924520,CIENCIAS_BIOLOGICAS,Farmacologia
0528303491410251,CIENCIAS_EXATAS_E_DA_TERRA,Ciência da Computação
0528899709179831,CIENCIAS_EXATAS_E_DA_TERRA,Física
0532140383104989,CIENCIAS_HUMANAS,Filosofia
0533069759765601,ENGENHARIAS,Engenharia Sanitária
0534385574959094,ENGENHARIAS,Engenharia Elétrica
0534505531331316,CIENCIAS_AGRARIAS,Ciência e Tecnologia de Alimentos
0534906942293338,CIENCIAS_DA_SAUDE,Medicina
0534971650552749,CIENCIAS_DA_SAUDE,Nutrição
0535189644439634,CIENCIAS_BIOLOGICAS,Ecologia
0535309012233484,CIENCIAS_DA_SAUDE,Odontologia
0535860239259102,CIENCIAS_EXATAS_E_DA_TERRA,Geociências
0535978706086097,CIENCIAS_AGRARIAS,Ciência e Tecnologia de Alimentos
0536286226914691,ENGENHARIAS,Engenharia Mecânica
0537577552100520,CIENCIAS_AGRARIAS,Agronomia
0537824080913130,CIENCIAS_EXATAS_E_DA_TERRA,Oceanografia
0538275626020734,CIENCIAS_EXATAS_E_DA_TERRA,Física
0539303957929668,CIENCIAS_DA_SAUDE,Enfermagem
0540870380815135,CIENCIAS_HUMANAS,Sociologia
0541181400943738,CIENCIAS_BIOLOGICAS,Microbiologia
0541520648901085,CIENCIAS_HUMANAS,Educação
0541526017499221,CIENCIAS_DA_SAUDE,Fonoaudiologia
0542472765694403,CIENCIAS_HUMANAS,Educação
0542856843670457,CIENCIAS_EXATAS_E_DA_TERRA,Química
0543081555633400,CIENCIAS_DA_SAUDE,Educação Física
0543546857869709,CIENCIAS_EXATAS_E_DA_TERRA,Matemática
0543757051084793,,
0544144585124313,ENGENHARIAS,Engenharia Nuclear
0545046720519536,CIENCIAS_EXATAS_E_DA_TERRA,Química
0545915915949239,CIENCIAS_HUMANAS,Sociologia
0546360463436776,CIENCIAS_HUMANAS,Filosofia
0546595702558906,CIENCIAS_HUMANAS,Ciência Política
0546958669177908,CIENCIAS_SOCIAIS_APLICADAS,Desenho Industrial
0547272537840350,CIENCIAS_AGRARIAS,Recursos Pesqueiros e Engenharia de Pesca
0548722142838024,CIENCIAS_EXATAS_E_DA_TERRA,Matemática
0549130828972280,CIENCIAS_EXATAS_E_DA_TERRA,Astronomia
0550262144390243,ENGENHARIAS,Engenharia de Materiais e Metalúrgica
0551171976628693,ENGENHARIAS,Engenharia Elétrica
0551221018491812,CIENCIAS_DA_SAUDE,Saúde Coletiva
0551266336066458,CIENCIAS_HUMANAS,Psicologia
0551553230462531,CIENCIAS_BIOLOGICAS,Zoologia
0553096006639259,CIENCIAS_BIOLOGICAS,Botânica
0553918889655570,CIENCIAS_BIOLOGICAS,Bioquímica
0554474279738500,CIENCIAS_EXATAS_E_DA_TERRA,Física
0554663868893915,CIENCIAS_HUMANAS,Educação
0555360557852992,CIENCIAS_AGRARIAS,Zootecnia
0555523196295968,CIENCIAS_SOCIAIS_APLICADAS,Administração
0557032915436592,CIENCIAS_EXATAS_E_DA_TERRA,Matemática
0557373983746122,CIENCIAS_DA_SAUDE,Medicina
0557976975338451,CIENCIAS_EXATAS_E_DA_TERRA,Ciência da Computação
0560039556461253,CIENCIAS_EXATAS_E_DA_TERRA,Física
0560397297282156,CIENCIAS_EXATAS_E_DA_TERRA,Física
0560742682726836,CIENCIAS_BIOLOGICAS,Ecologia
0561003170428359,CIENCIAS_AGRARIAS,Zootecnia
0561643838450805,CIENCIAS_EXATAS_E_DA_TERRA,Ciência da Computação
0561802115181270,ENGENHARIAS,Engenharia Biomédica
0562632464695581,LINGUISTICA_LETRAS_E_ARTES,Lingüística
0563661629304425,CIENCIAS_AGRARIAS,Ciência e Tecnologia de Alimentos
0563872406702918,CIENCIAS_EXATAS_E_DA_TERRA,Geociências
0564473021430652,CIENCIAS_SOCIAIS_APLICADAS,Arquitetura e Urbanismo
0564778663100780,CIENCIAS_AGRARIAS,Agronomia
0564899246574184,ENGENHARIAS,Engenharia de Materiais e Metalúrgica
0565062540207457,CIENCIAS_BIOLOGICAS,Microbiologia
0565334367700450,ENGENHARIAS,Engenharia de Materiais e Metalúrgica
0567585090638338,CIENCIAS_BIOLOGICAS,Farmacologia
0567809153346429,CIENCIAS_BIOLOGICAS,Ecologia
0568067579568217,LINGUISTICA_LETRAS_E_ARTES,Letras
0568272239145336,CIENCIAS_AGRARIAS,Recursos Florestais e Engenharia Florestal
