source,target
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade De São Paulo
Universidade Federal De São Carlos,Universidade Federal De São Carlos
Universidade Federal De São Carlos,Universidade Federal De São Carlos
Universidade Federal De São Carlos,Universidade Federal De São Carlos
University Of Gorakhpur Gorakhpur,University Of Gorakhpur Gorakhpur
University Of Gorakhpur Gorakhpur,University Of Gorakhpur Gorakhpur
Universidade Federal Fluminense,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal De Juiz De Fora,Universidade Federal Do Paraná
Universidade Federal Do Paraná,Escola Superior De Agricultura Luiz De Queiroz
Universidade Federal Do Paraná,Universidade Federal Do Paraná
Universidade Federal Do Paraná,Universidade Federal Do Paraná
Universidade Federal De Goiás,Universidade Federal De Goiás
Universidade Federal De Goiás,Universidade Estadual De Campinas
Universidade Federal De Santa Maria,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade De Brasília,Universidade De Brasília
Universidade De Brasília,University Of Toronto
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade De São Paulo
Universidade De São Paulo,Universidade Estadual De Maringá
Universidade Federal Do Ceará,Universidade Federal Da Paraíba
Universidade Federal Da Paraíba,Universidade De Paderborn
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade Federal De Uberlândia
Universidade Federal De Uberlândia,Universidade Estadual De Campinas
Universidade Federal De Juiz De Fora,Universidade Federal Do Rio De Janeiro
Universidade Federal De Juiz De Fora,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal De Pernambuco,Universidade Federal Da Paraíba
Universidade Federal Da Paraíba,University Of Waterloo
Universidade Federal De Ouro Preto,Rede Temática Em Engenharia De Materiais
Rede Temática Em Engenharia De Materiais,Rede Temática Em Engenharia De Materiais
Universidade Federal Fluminense,Universidade Federal Fluminense
Universidade Federal Fluminense,Universidade Estadual De Campinas
Universidade Federal Do Paraná,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal De Lavras,Universidade Federal De Lavras
Universidade Federal De Lavras,Universidade Federal De Lavras
Universidade Federal Do Paraná,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Universidade Federal De Santa Catarina,Universidade De Brasília
Universidade De Brasília,Universidade Estadual De Campinas
Universidade Federal Do Paraná,Universidade Federal Do Paraná
Universidade Federal Do Paraná,University Of Oxford
Universidade Federal De São Carlos,Universidade De São Paulo
Universidade De São Paulo,Universidade De Oxford
Eberhard Karls Universität Tübingen,Eberhard Karls Universität Tübingen
Eberhard Karls Universität Tübingen,Eberhard Karls Universität Tübingen
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Fundação Universidade Federal Do Tocantins,Universidade Federal De Viçosa
Universidade Federal De Viçosa,Universidade Federal De Viçosa
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Da Paraíba,Universidade Federal Da Paraíba
Universidade Federal Da Paraíba,Universidade Federal De Pernambuco
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade Estadual Paulista Júlio De Mesquita Filho
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade De Brasília,Universidade De Brasília
Universidade De Brasília,Universidade De Brasília
Fundação Getúlio Vargas,Université Paris 1 Pantheon-sorbonne
Université Paris 1 Pantheon-sorbonne,Universidade De São Paulo
Universidade Federal Do Rio Grande Do Norte,Universidade Federal Do Rio Grande Do Norte
Universidade Federal Do Rio Grande Do Norte,Universidade Federal Do Rio Grande Do Norte
Universidade Federal De Lavras,Universidade Federal De Viçosa
Universidade Federal De Viçosa,Universidade Estadual De Campinas
Universidade Federal De Viçosa,Universidade Federal De Viçosa
Universidade Federal De Viçosa,Universidade Federal De Viçosa
Universidade Federal De Campina Grande,Universidade Federal Do Rio Grande Do Norte
Universidade Federal Do Rio Grande Do Norte,Universidade Federal Do Rio Grande Do Norte
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade De São Paulo
Universidade Estadual De Campinas,Instituto Tecnológico De Aeronáutica
Instituto Tecnológico De Aeronáutica,University Of Calgary
Universidade Estadual De Maringá,Universidade Estadual De Maringá
Universidade Estadual De Maringá,Universidade Estadual De Maringá
Universidade Federal De Uberlândia,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Pontifícia Universidade Católica Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal De Santa Maria,Universidade Federal De Santa Maria
Universidade Federal De Santa Maria,Université De Poitiers
Universidade Federal Da Bahia,Universidade Federal Da Bahia
Universidade Federal Da Bahia,University Of Oxford
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade Estadual Paulista Júlio De Mesquita Filho
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade Estadual Paulista Júlio De Mesquita Filho
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Católica De Pelotas,Universidade Federal De Pelotas
Universidade Federal De Pelotas,Universidade Federal De Pelotas
Universidade Federal De Pernambuco,Universidade Federal De Pernambuco
Universidade Federal De Pernambuco,Université Paris-sud 11
Universidade De São Paulo,Instituto De Pesquisas Energéticas E Nucleares
Instituto De Pesquisas Energéticas E Nucleares,University Of Wisconsin - Madison
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Fluminense,Universidade Federal Fluminense
Universidade Federal Fluminense,Universidade Federal Fluminense
Universidade Federal Da Paraíba,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Universidade Federal Rural De Pernambuco,Universidade Federal Rural De Pernambuco
Universidade Federal Rural De Pernambuco,Escola Superior De Agricultura &quot
Faculdade De Filosofia De Campos,Pontifícia Universidade Católica Do Rio De Janeiro
Pontifícia Universidade Católica Do Rio De Janeiro,Pontifícia Universidade Católica Do Rio De Janeiro
Universidade Do Estado Do Rio De Janeiro,Universidade Do Estado Do Rio De Janeiro
Universidade Federal De Juiz De Fora,Universidade Federal De Juiz De Fora
Universidade Federal De Juiz De Fora,Université Paris-est
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Rwtha Aachen University
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,"Imperial College Of Science, Technology And Medicine"
Universidade Federal Da Paraíba,Universidade Federal Da Paraíba
Universidade Federal Da Paraíba,Universidade Federal De São Carlos
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade Federal Do Paraná,Universidade Federal De Santa Catarina
Universidade Federal De Santa Catarina,Universidade Federal De Santa Catarina
Centro Universitário Internacional,Universidade Federal De Pernambuco
Universidade Federal De Pernambuco,Universidade Federal De Campinha Grande
Universidade Santa Úrsula,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal De Viçosa,Universidade Federal De Minas Gerais
Universidade Federal De Minas Gerais,Universidade Federal De Viçosa
Universidade Do Vale Do Paraíba,Instituto Tecnológico De Aeronáutica
Instituto Tecnológico De Aeronáutica,Instituto Tecnológico De Aeronáutica
Universidade Federal De Santa Maria,Universidade Federal De Santa Maria
Universidade Federal De Santa Maria,Universidade Federal De Santa Maria
Universidade Federal De Santa Maria,Universidade Federal De Santa Maria
Faculdade De Filosofia Ciências E Letras De Jahú,Universidade Federal De São Carlos
Universidade Federal De São Carlos,Universidade De São Paulo
Universidade Federal De Santa Maria,Universidade Federal De Santa Maria
Universidade Federal De Santa Maria,Universidade Federal Do Rio Grande Do Sul
Universidade Estadual De Maringá,Universidade Federal Do Paraná
Universidade Federal Do Paraná,Fundação Getulio Vargas - Sp
Universidade Estadual De Maringá,Universidade Estadual De Maringá
Universidade Estadual De Maringá,Universidade Estadual De Maringá
Universidade Federal De Pernambuco,Universidade Federal De Pernambuco
Universidade Federal De Pernambuco,Universidade Federal De Pernambuco
Universidade Católica De Pelotas,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Paraná,Universidade Federal Fluminense
Universidade Federal Fluminense,Universidade De São Paulo
Universidade Federal Do Rio Grande Do Sul,Fundação Getulio Vargas - Sp
Fundação Getulio Vargas - Sp,Fundação Getúlio Vargas - Sp
Universidade Federal De Santa Maria,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Faculdade Paulistana De Ciências E Letras,Universidade Federal De São Paulo
Universidade Federal De São Paulo,Universidade Federal De São Paulo
Universidade Gama Filho,Instituto De Ciências Biológicas
Instituto De Ciências Biológicas,University Of Nottingham
Universidade Federal De Santa Maria,Universidade Federal De Santa Maria
Universidade Federal De Santa Maria,Universidade Federal De Santa Maria
Universiteit Van Amsterdam,Delft University Of Technology
Université Paul Cézanne Aix Marseille Iii,Université Paul Cézanne Aix Marseille Iii
Université Paul Cézanne Aix Marseille Iii,Université Paul Cézanne Aix Marseille Iii
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal De Viçosa,Universidade Federal De Viçosa
Universidade Federal De Viçosa,Universidade Federal De Viçosa
Universidade Federal De Viçosa,Universidade Federal De Viçosa
Universidade Federal De Viçosa,Universidade Federal De Viçosa
Universidade Federal De Uberlândia,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Universidade Federal Do Espírito Santo,Universidade Federal Do Ceará
Universidade Federal Do Ceará,Universidade Estadual De Campinas
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade De Brasília,Universidade De Brasília
Universidade De Brasília,Universidade De São Paulo
Universidade Estadual De Maringá,Universidade Estadual De Maringá
Universidade Estadual De Maringá,Universidade Estadual De Maringá
Universidade Federal De Sergipe,Universidade Federal De Sergipe
Universidade Federal De Sergipe,Universidade Federal De Sergipe
Universidade Federal De Sergipe,Universidade Federal De Sergipe
Universidade Federal Do Acre,Universidade Estadual Paulista Júlio De Mesquita Filho
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade Estadual Paulista Júlio De Mesquita Filho
Instituto Militar De Engenharia,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,University Of Essex
Pontifícia Universidade Católica De São Paulo,Pontifícia Universidade Católica De São Paulo
Pontifícia Universidade Católica De São Paulo,Universidade De São Paulo
Universidade Federal Rural Do Rio De Janeiro,Universidade Federal Rural Do Rio De Janeiro
Universidade Federal Rural Do Rio De Janeiro,Universidade Federal Rural Do Rio De Janeiro
Faculdade De Humanidade Pedro Ii,Fundação Oswaldo Cruz
Fundação Oswaldo Cruz,Fundação Oswaldo Cruz
Universidade Federal De Pelotas,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
