source,target
Universidade Federal Do Ceará,Universidade Federal Do Ceará
Universidade Federal Do Pará,Universidade Federal De São Carlos
Universidade Federal De São Carlos,Universidade Federal De São Carlos
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Universidade Estadual Paulista Júlio De Mesquita Filho
Universidade Federal De Lavras,Universidade Federal De Lavras
Universidade Federal De Lavras,Universidade Federal De Lavras
Universidade De São Paulo,Universidade De São Paulo
Universidade Federal De Goiás,Universidade Federal De Minas Gerais
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade Gama Filho,Fundação Oswaldo Cruz
Fundação Oswaldo Cruz,Fundação Oswaldo Cruz
Universidade Do Planalto Catarinense,Universidade Federal De Santa Catarina
Universidade Federal De Santa Catarina,Georg-august-universität Göttingen
Universidade Do Estado Do Rio De Janeiro,Fundação Oswaldo Cruz
Fundação Oswaldo Cruz,Universidade De São Paulo
Universidade Federal Do Rio Grande Do Sul,Pontifícia Universidade Católica Do Rio Grande Do Sul
Pontifícia Universidade Católica Do Rio Grande Do Sul,Pontifícia Universidade Católica Do Rio Grande Do Sul
Universidade Federal De Minas Gerais,Universidade Federal De Viçosa
Universidade Federal De Viçosa,Universidade Estadual De Campinas
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Faculdade De Filosofia Ciências E Letras Oswaldo Cruz,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Pontifícia Universidade Católica Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,University Of Manchester Institute Of Science And Technology
Universidade Presbiteriana Mackenzie,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Amherst College,Northwestern University
Northwestern University,Northwestern University
Universidade Federal Do Ceará,Universidade Federal Do Ceará
Universidade Federal Do Ceará,Universidade Federal Do Ceará
Universidade Federal Do Rio De Janeiro,Universidade Federal Fluminense
Universidade Federal Fluminense,Universidade De São Paulo
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Universidade Federal Do Rio De Janeiro
Universidade De São Paulo,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Escola Politécnica Da Usp,Universidade De São Paulo
Escola Politécnica Da Usp,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Universidade Estadual De Campinas
Universidade Federal Da Bahia,Universidade Federal De Campina Grande
Universidade Federal De Campina Grande,Universidade De São Paulo
Universidade Federal De Campina Grande,Universidade De São Paulo
Universidade Federal De Santa Maria,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Pontifícia Universidade Católica Do Rio Grande Do Sul,Pontifícia Universidade Católica Do Rio Grande Do Sul
Pontifícia Universidade Católica Do Rio Grande Do Sul,Université De Grenoble
Universidade De Guarulhos,Pontifícia Universidade Católica De São Paulo
Pontifícia Universidade Católica De São Paulo,Pontifícia Universidade Católica De São Paulo
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Federal Da Bahia,Instituto Tecnológico De Aeronáutica
Instituto Tecnológico De Aeronáutica,Instituto Tecnológico De Aeronáutica
Universidade Federal De Uberlândia,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Federal De Pernambuco,Universidade Federal De Pernambuco
Universidade Federal De Pernambuco,Departamento De Química Fundamental
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Universidade Federal Rural Do Rio De Janeiro,Universidade Federal Fluminense
Universidade Federal Fluminense,Universidade Federal Rural Do Rio De Janeiro
Centro Universitário Salesiano De São Paulo,Instituto Nacional De Pesquisas Espaciais
Instituto Nacional De Pesquisas Espaciais,Instituto Nacional De Pesquisas Espaciais
Universidade Federal Do Paraná,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Centro Universitário De Belo Horizonte,Universidade Federal De Minas Gerais
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade De Pernambuco,Universidade Federal De Pernambuco
Universidade Federal De Pernambuco,Université Paris-est Créteil Val-de-marne
Universidade Federal De Viçosa,Universidade Federal De Viçosa
Universidade Federal De Viçosa,Universidade Federal De Viçosa
Universidade Federal Do Pará,Universidade Federal Do Pará
Universidade Federal Do Pará,Universidade Federal Do Pará
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Marquette University
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Departamento De Fisica - Instituto De Ciencias Exatas - Universidade Federa,Departamento De Fisica - Instituto De Ciencias Exatas - Universidade Federa
Departamento De Fisica - Instituto De Ciencias Exatas - Universidade Federa,Universidade Federal Do Rio De Janeiro
Universidade Federal De Juiz De Fora,Departamento De Engenharia Mecânica
Departamento De Engenharia Mecânica,Pontifícia Universidade Católica Do Rio De Janeiro
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Federal De São Carlos,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Universidade Federal Da Bahia,Universidade Federal Da Bahia
Universidade Federal Da Bahia,Universidade De São Paulo
Universidade Federal Do Paraná,Universidade Federal Do Paraná
Universidade Federal Do Paraná,Centre D'elaboration De Materiaux Et D'etudes Structurales
Universidade Federal Do Paraná,Centre D'elaboration De Materiaux Et D'etudes Structurales
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal De Viçosa,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal De Juiz De Fora,Universidade Federal De Juiz De Fora
Universidade Federal De Juiz De Fora,Universidade Federal Do Rio De Janeiro
Fundação Universidade Federal De Ciências Da Saúde De Porto Alegre,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Federal Do Rio Grande Do Sul,Universidade Federal De Santa Catarina
Universidade Federal De Santa Catarina,Universidade Estadual De Campinas
Universidade Federal De Viçosa,Faculdade De Engenharia De Alimentos
Faculdade De Engenharia De Alimentos,Michigan State University
Faculdade De Ciências Políticas E Econômicas Do Rio De Janeiro,Coordenação De Programas De Pós-graduação Em Engenharia
Coordenação De Programas De Pós-graduação Em Engenharia,Universidade De São Paulo
Universidade Federal Rural Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Estadual Do Ceará,Universidade Estadual Do Ceará
Universidade Estadual Do Ceará,Universidade Federal Do Ceará
Universidade De Brasília,Universidade De Brasília
Universidade De Brasília,Universidade De Brasília
Universidade De Brasília,University Of Wisconsin - Madison
Fundacao Educacional Inaciana Padre Saboia De Medeiros,Instituto Tecnológico De Aeronáutica
Instituto Tecnológico De Aeronáutica,Instituto Tecnológico De Aeronáutica
Universidade Federal De Santa Catarina,Universidade Federal De Santa Catarina
Universidade Federal De Santa Catarina,Universidade Federal De Santa Catarina
Universidade Federal De Santa Catarina,Universidade Federal De Santa Catarina
Universidade Federal Do Paraná,Universidade Federal De São Paulo
Universidade Federal De São Paulo,Universidade Federal De São Paulo
Universidade Federal De Santa Maria,Universidade Federal De Santa Catarina
Universidade Federal De Santa Catarina,Escola De Enfermagem Anna Nery - Ufrj
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Faculdade De Medicina,Universidade Federal De Minas Gerais
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade Federal Fluminense,Instituto Universitário De Pesquisas Do Rio De Janeiro
Instituto Universitário De Pesquisas Do Rio De Janeiro,Instituto Universitário De Pesquisas Do Rio De Janeiro
Universidade Federal De Santa Maria,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Da Bahia,Universidade Federal Da Bahia
Universidade Federal Da Bahia,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Ceará,Universidade De Brasília
Universidade De Brasília,Universidade De Brasília
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Universidade De São Paulo,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Universidade Estadual De Campinas
Universidade Federal De Pernambuco,Université Paris-sud 11
Université Paris-sud 11,Université Paris-sud 11
Universidade Estadual Do Norte Do Paraná - Campus De Cornélio Procópio,Universidade Estadual De Londrina
Universidade Estadual De Londrina,Universidade Estadual De Londrina
Universidade Federal De Santa Maria,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Pontifícia Universidade Católica Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Imperial College Of Science And Technology
Université Toulouse Iii Paul Sabatier,Université Toulouse Iii Paul Sabatier
Université Toulouse Iii Paul Sabatier,Université Paris Diderot
Universidade Federal Da Paraíba,Universidade De São Paulo
Universidade De São Paulo,Universidade Estadual De Campinas
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Pontifícia Universidade Católica Do Rio De Janeiro
Universidade Federal De Pelotas,Universidade Federal De Pelotas
Universidade Federal De Pelotas,University Of Illinois - System
Lomonosov State University,Lomonosov State University
Lomonosov State University,Universidade De São Paulo
Universidade Federal De Santa Catarina,Universidade Federal De Santa Catarina
Universidade Federal De Santa Catarina,Universidade Federal Do Rio De Janeiro
Universidade De Sorocaba,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Estadual Da Paraíba,Universidade Federal Do Rio Grande Do Norte
Universidade Federal Do Rio Grande Do Norte,Universidade Federal Do Rio Grande Do Norte
Centro Superior De Ciências Sociais De Vila Velha,Universidade Federal De Minas Gerais
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade Federal De Minas Gerais,Universidade De São Paulo
Universidade De São Paulo,Universidade Federal De Minas Gerais
Faculdades De Filosofia Ciências E Letras Oswaldo Cruz,Université De Paris I Panthéon Sorbonne
Université De Paris I Panthéon Sorbonne,Université Paris 1 Pantheon-sorbonne
Universidade De Brasília,Universidade De Brasília
Universidade De Brasília,Université Paris Diderot
Universidade Federal De Lavras,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Federal Do Paraná,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Pontifícia Universidade Católica De Minas Gerais,Graduate Institute Of International And Development Studies
Graduate Institute Of International And Development Studies,Pontifícia Universidade Católica Do Rio De Janeiro
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Universidade Estadual Paulista Júlio De Mesquita Filho
Universidade Federal De Viçosa,Universidade Federal De Viçosa
Universidade Federal De Viçosa,Universidade Federal De Viçosa
Universidade Federal Do Paraná,Universidade Federal Do Paraná
Universidade Federal Do Paraná,Universidade Estadual De Campinas
Universidade Estadual Da Paraíba,Universidade Federal Da Paraíba
Universidade Federal Da Paraíba,Universidade Federal De Santa Catarina
Universidade Estadual Do Ceará,Universidade De São Paulo
Universidade De São Paulo,Université Paris-sorbonne
Universidade De Santo Amaro,Universidade Federal De São Paulo
Universidade Federal De São Paulo,Universidade Federal De São Paulo
Universidade Federal De Santa Maria,Universidade Federal De Santa Maria
Universidade Federal De Santa Maria,"""Universidade Federal Do Rio Grande Do Sul"
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Federal De Pelotas,Universidade Federal De Pelotas
Universidade Federal De Pelotas,Universidade De São Paulo
Universidade Federal De São Carlos,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,"""Universidade Da California"
Pontifícia Universidade Católica Do Paraná,Pontifícia Universidade Católica De São Paulo
Pontifícia Universidade Católica De São Paulo,Universidade Federal De Santa Catarina
University Of Maine System,University Of Maine At Orono
University Of Maine System,University Of Maine At Orono
University Of Maine At Orono,Brown University
Universidade Federal Rural Do Rio De Janeiro,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Universidade Federal Da Bahia,Universidade Federal Da Bahia
Universidade Federal Da Bahia,Université De Genève
Universidad Nacional De Ingenieria,Scuola Internazionale Di Studi Superiori Avanzati
Scuola Internazionale Di Studi Superiori Avanzati,Scuola Internazionale Di Studi Superiori Avanzati
Universidade Católica De Pelotas,Universidade Federal De Pelotas
Universidade Federal De Pelotas,Universidade Federal Do Rio Grande Do Sul
Universidade Federal De Viçosa,Universidade Federal De Viçosa
Universidade Federal De Viçosa,Universidade Federal De Viçosa
Universidade Federal Do Paraná,Universidade Federal Do Paraná
Universidade Federal Do Paraná,Universidade Federal Do Paraná
Universidade Federal Fluminense,Universidade Federal Fluminense
Universidade Federal Fluminense,Universidade Federal Fluminense
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Estadual De Campinas
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Universidade Estadual De Campinas
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidad De Mendoza,Instituto Nacional De Matemática Pura E Aplicada
Instituto Nacional De Matemática Pura E Aplicada,Instituto Nacional De Pesquisas Espaciais
Pontifícia Universidade Católica Do Rio De Janeiro,Pontifícia Universidade Católica Do Rio De Janeiro
Pontifícia Universidade Católica Do Rio De Janeiro,University Of Minnesota System
Ffclrp-usp,Universidade De Ribeirão Preto
Universidade De Ribeirão Preto,Universidade Presbiteriana Mackenzie
Pontifícia Universidade Católica Do Rio Grande Do Sul,Pontifícia Universidade Católica Do Rio Grande Do Sul
Pontifícia Universidade Católica Do Rio Grande Do Sul,Pontifícia Universidade Católica Do Rio Grande Do Sul
Pontifícia Universidade Católica Do Rio De Janeiro,Pontifícia Universidade Católica Do Rio De Janeiro
Pontifícia Universidade Católica Do Rio De Janeiro,Pontifícia Universidade Católica Do Rio De Janeiro
Universidade Federal De Juiz De Fora,Universidade Federal De Viçosa
Universidade Federal De Viçosa,Fundação Oswaldo Cruz
Universidade Federal De Viçosa,Fundação Oswaldo Cruz
Universidade Estadual Do Maranhão,Universidade Federal De Viçosa
Universidade Federal De Viçosa,Universidade De São Paulo
Universidad De Buenos Aires,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Universidade De São Paulo
Conservatoire National Superieur De Musique Et Danse De Paris,Université Paris 8 - Vincennes-saint-denis
Université Paris 8 - Vincennes-saint-denis,Universidade Estadual De Campinas
Pontifícia Universidade Católica De São Paulo,Pontifícia Universidade Católica De São Paulo
Pontifícia Universidade Católica De São Paulo,University Of Liverpool
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Universidade Federal De Juiz De Fora,Universidade De Brasília
Universidade De Brasília,Ecole Des Hautes Études En Sciences Sociales
Universidade Federal De Santa Catarina,Universidade Federal De Santa Catarina
Universidade Federal De Santa Catarina,Universidade Federal De Santa Catarina
Pontifícia Universidade Católica De São Paulo,Pontifícia Universidade Católica De São Paulo
Pontifícia Universidade Católica De São Paulo,Pontifícia Universidade Católica De São Paulo
Universidade Federal Do Pará,Universidade De São Paulo
Universidade De São Paulo,Instituto De Física De São Carlos
Universidade Federal De Santa Maria,Universidade Federal De Santa Maria
Universidade Federal De Santa Maria,Universidade Federal De Santa Maria
Faculdade De Medicina De Campos,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Do Estado Do Rio De Janeiro,Universidade Do Estado Do Rio De Janeiro
Universidade Do Estado Do Rio De Janeiro,Universidade Do Estado Do Rio De Janeiro
Universidade Estadual De Maringá,Universidade Estadual De Maringá
Universidade Estadual De Maringá,Universidade Federal De Goiás
Universidade Federal De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Fundação Getulio Vargas - Sp
Fundação Getulio Vargas - Sp,Universidade De São Paulo
Universidade Federal De Juiz De Fora,Universidade Federal De Minas Gerais
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade Estadual Paulista Júlio De Mesquita Filho
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade Estadual Paulista Júlio De Mesquita Filho
Universidade Do Estado Do Rio Grande Do Norte,Universidade Federal Da Paraíba
Universidade Federal Da Paraíba,Universidade Federal Do Ceará
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Pará,Universidade Federal Do Rio Grande Do Norte
Universidade Federal Do Rio Grande Do Norte,Universidade Federal Do Rio Grande Do Norte
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade Federal De Minas Gerais,Universidade Federal Do Rio De Janeiro
Universidade Federal De Uberlândia,Fundação Antônio Prudente
Fundação Antônio Prudente,Fundação Antônio Prudente
Instituto Militar De Engenharia,Instituto Militar De Engenharia
Instituto Militar De Engenharia,Universidade Federal Do Rio De Janeiro
Universidade Estadual De Londrina,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Estadual De Montes Claros,Universidade Federal De Viçosa
Universidade Federal De Viçosa,Universidade Federal De Viçosa
Universidade Federal Do Pará,Universidade Federal Do Pará
Universidade Federal Do Pará,Universidade Federal Do Pará
Universidade Federal De Lavras,Universidade Federal De Viçosa
Universidade Federal De Viçosa,Universidade Federal De Viçosa
Universidade Federal De Lavras,Universidade Federal De Lavras
Universidade Federal De Lavras,Universidade Federal De Viçosa
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Universidade De Brasília,Instituto Nacional De Matemática Pura E Aplicada
Instituto Nacional De Matemática Pura E Aplicada,Instituto Nacional De Matemática Pura E Aplicada
Universidade Do Estado Da Bahia,Université Du Québec À Chicoutimi
Université Du Québec À Chicoutimi,Universidade Federal Do Rio Grande Do Norte
Universidade Federal De Juiz De Fora,Universidade Federal De Viçosa
Universidade Federal De Viçosa,"""Universidade Federal Rural Do Rio De Janeiro"
Universidade De Brasília,Universidade De Brasília
Universidade De Brasília,Universidade De São Paulo
Pontifícia Universidade Católica Do Rio De Janeiro,Université De Friburg
Pontifícia Universidade Católica Do Rio De Janeiro,Université De Friburg
Université De Friburg,Casa De Oswaldo Cruz Fiocruz
Université De Friburg,Casa De Oswaldo Cruz Fiocruz
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade Federal De Viçosa,Universidade Federal De Viçosa
Universidade Federal De Viçosa,Universidade Federal De Viçosa
Universidade Federal Do Rio Grande,Universidade Federal Do Paraná
Universidade Federal Do Paraná,Universidade Federal Do Paraná
Universidade De São Paulo,Universidade De São Paulo - Iqf São Carlos
Universidade De São Paulo - Iqf São Carlos,Universidade Federal De São Carlos
Universidade Federal Fluminense,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Estadual De Maringá,Universidade Federal Rural Do Rio De Janeiro
Universidade Federal Rural Do Rio De Janeiro,Universidade Federal De São Carlos
Universidade Federal Rural De Pernambuco,University Of Georgia
University Of Georgia,Universidade Federal Rural De Pernambuco
Centro Universitário Barão De Mauá - Jardim Paulista,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Federal Da Bahia,Universidade Federal Da Bahia
Universidade Federal Da Bahia,Universidade De São Paulo
Universidade Federal Da Bahia,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Federal De Pernambuco,Universidade De Brasília
Universidade De Brasília,Universidade De Brasília
Fundação Getulio Vargas - Sp,Fundação Getulio Vargas - Sp
Fundação Getulio Vargas - Sp,University Of Manchester
Universidade Federal De Santa Maria,Universidade Federal De Santa Maria
Universidade Federal De Santa Maria,Universidade Federal De Santa Maria
Universidad Nacional De Colombia,Museu Nacional
Pontifícia Universidade Católica De Campinas,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Universidade Federal De Juiz De Fora,Pontifícia Universidade Católica Do Rio De Janeiro
Pontifícia Universidade Católica Do Rio De Janeiro,University Of Warwick
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio Grande Do Sul,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Estadual Paulista Júlio De Mesquita Filho,Instituto Nacional De Pesquisas Espaciais
Instituto Nacional De Pesquisas Espaciais,Universidade De São Paulo
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Da Bahia,Universidade Federal Da Bahia
Universidade Federal Da Bahia,Universidade Federal Da Bahia
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade De São Paulo
Universidade De São Paulo,Universidade Estadual Paulista Júlio De Mesquita Filho
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Pará,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Pontifícia Universidade Católica De São Paulo
Instituto Militar De Engenharia,Instituto Nacional De Matemática Pura E Aplicada
Instituto Nacional De Matemática Pura E Aplicada,Instituto Nacional De Matemática Pura E Aplicada
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade Estadual Paulista Júlio De Mesquita Filho
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade Estadual Paulista Júlio De Mesquita Filho
Universidade Federal De Santa Maria,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidad Ricardo Palma,Universidade Federal De Santa Catarina
Universidade Federal De Santa Catarina,Universidade Estadual Paulista Júlio De Mesquita Filho
Universidade Federal Do Rio Grande Do Norte,Universidade Federal Do Rio Grande Do Norte
Universidade Federal Do Rio Grande Do Norte,Universidade Federal Do Rio Grande Do Norte
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade Federal Rural Do Rio De Janeiro,Universidade Federal Rural Do Rio De Janeiro
Universidade Federal Rural Do Rio De Janeiro,Universidade Federal De Viçosa
Universidade Federal Rural Do Rio De Janeiro,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade De São Paulo,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Universidade Federal De Minas Gerais,Pontifícia Universidade Católica Do Rio De Janeiro
Pontifícia Universidade Católica Do Rio De Janeiro,Mcmaster University
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidad De La Republica Uruguay,Stockholm University
Universidad De La Republica Uruguay,Stockholm University
Stockholm University,Stockholm University
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade De São Paulo
Universidade De São Paulo,Universidade Federal De São Paulo
Ffclrp Da Universidade De São Paulo,Instituto De Quimica Da Universidade De Sao Paulo
Instituto De Quimica Da Universidade De Sao Paulo,Instituto De Quimica Da Universidade De Sao Paulo
Universidade Federal Do Rio De Janeiro,Instituto De Biofísica Carlos Chagas Filho - Ufrj
Instituto De Biofísica Carlos Chagas Filho - Ufrj,Instituto De Biofísica Carlos Chagas Filho - Ufrj
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Freie Universität Berlin
Universidade Federal Fluminense,Universidade Estadual De Campinas
Universidade Estadual De Campinas,"""Universite De Paris I (pantheon-sorbonne)"
Universidade Do Vale Do Rio Dos Sinos,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Ceará,Universidade Federal Do Ceará
Universidade Federal Do Ceará,Universidade Do Arizona
Universidade Estadual Do Ceará,Universidade Estadual Do Ceará
Universidade Estadual Do Ceará,Universidade Estadual Do Ceará
Universidade Estadual Do Ceará,Universidade Estadual Do Ceará
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Instituto Militar De Engenharia,Universidade Federal Do Rio De Janeiro
Instituto Militar De Engenharia,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,University Of Cambridge
Universidade Federal De Juiz De Fora,Universidade Estadual Paulista Júlio De Mesquita Filho
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade Estadual Paulista Júlio De Mesquita Filho
Universidade Federal De Uberlândia,Universidade Federal De Lavras
