CURSO-TECNICO-PROFISSIONALIZANTE,Fim.1,Quantidade,GRADUACAO,Fim.2,Quantidade,MESTRADO,Fim.4,Quantidade,DOUTORADO,Fim.5,Quantidade
,,,Odontologia,1978.0,1.0,Informática,1998.0,1.0,Geociências (geologia Sedimentar),2003.0,1
,,,Odontologia,1984.0,1.0,Informática,1997.0,1.0,Arquitetura E Urbanismo,1997.0,1
,,,Odontologia,1989.0,1.0,Informática,1995.0,1.0,Geociências (geologia Sedimentar),1998.0,1
,,,Odontologia,1994.0,1.0,Informática,1992.0,1.0,Geociências (geologia Sedimentar),1997.0,1
,,,Odontologia,2000.0,1.0,Informática,1976.0,1.0,Geociências (geologia Sedimentar),1992.0,1
,,,Odontologia,2003.0,1.0,Information Management,1992.0,1.0,Geociências,2014.0,1
,,,Ciências Biológicas,2008.0,1.0,Imunologia E Parasitologia Aplicadas,1999.0,1.0,Geociências,2012.0,1
,,,Odontologia,2005.0,1.0,Imunologia Básica E Aplicada,2000.0,1.0,Geociências,2007.0,1
,,,Ciências Biológicas,2009.0,1.0,Imunologia Básica E Aplicada,1999.0,1.0,Arquitetura E Urbanismo,1991.0,1
,,,Pedagogia,1972.0,1.0,Imunologia,1998.0,1.0,Arquitetura E Urbanismo,1988.0,1
,,,Pedagogia,1974.0,1.0,Imunologia,1997.0,1.0,Geografia,2011.0,1
,,,Pedagogia,1975.0,1.0,Imunologia,1995.0,1.0,Arquitetura,2002.0,1
,,,Pedagogia,1984.0,1.0,História Social,2011.0,1.0,Geografia,2004.0,1
,,,Pedagogia,1989.0,1.0,Letras,2013.0,1.0,Geografia,2000.0,1
,,,Ciências Biológicas,2010.0,1.0,Letras,2012.0,1.0,Geografia,1996.0,1
,,,Pedagogia Hab. Supervisão E Administração Escolar,2006.0,1.0,Letras,2008.0,1.0,Geofísica Espacial,1997.0,1
,,,Physics,1980.0,1.0,Letras,2007.0,1.0,Geofísica,2013.0,1
,,,Pintura,1978.0,1.0,Letras,1997.0,1.0,Geofísica,2008.0,1
,,,Português E Inglês,1971.0,1.0,Letras,1991.0,1.0,Geofísica,2001.0,1
,,,Português E Literaturas De Língua Portuguesa,1968.0,1.0,Letras,1979.0,1.0,Geofísica,1994.0,1
,,,Português Literaturas,1988.0,1.0,Letras,1976.0,1.0,Geofísica,1993.0,1
,,,Português-literaturas,1976.0,1.0,Irrigação E Drenagem,2009.0,1.0,Geofísica,1989.0,1
,,,Processamento De Dados,1990.0,1.0,Irrigação E Drenagem,2008.0,1.0,Geofísica,1988.0,1
,,,Psicologia,1971.0,1.0,Irrigação E Drenagem,1992.0,1.0,Geodinâmica E Geofísica,2012.0,1
,,,Ciências Biológicas,2013.0,1.0,Interunidades Em Ensino De Ciências,2008.0,1.0,Geodinâmica E Geofísica,2003.0,1
,,,Ciências Biológicas - Bacharelado,2007.0,1.0,International Studies,2008.0,1.0,Geociências- Área Concentração Paleontologia,2010.0,1
,,,Psicologia,1979.0,1.0,"Integração Da América Latina (sociedade, Economia E Estado)",2006.0,1.0,Arquitetura,2000.0,1
,,,Ciências Biológicas - Ecologia,1977.0,1.0,Informática,2015.0,1.0,Geologia,1997.0,1
,,,Ciências Biológicas - Modalidade Ecologia,1985.0,1.0,Informática,2010.0,1.0,Geologia,1996.0,1
,,,Ciências Biológicas / Bacharelado,2007.0,1.0,Literatura,1993.0,1.0,Geologia,1995.0,1
,,,Psicologia,1987.0,1.0,Literatura,1978.0,1.0,Biologia (ecologia),2001.0,1
,,,Ciências Biológicas Bacharelado,1989.0,1.0,Lingüística Aplicada E Estudos Da Linguagem,1998.0,1.0,Geologia,1992.0,1
,,,Ciências Biológicas Bacharelado,1993.0,1.0,Lingüística Aplicada E Estudos Da Linguagem,1981.0,1.0,Geologia,1991.0,1
,,,Psicologia,1994.0,1.0,Lingüística Aplicada E Estudos Da Linguagem,1980.0,1.0,Geologia,1990.0,1
,,,Ciências Biológicas Bacharelado,1997.0,1.0,Lingüística,2003.0,1.0,Geologia,1985.0,1
,,,Ciências Biológicas Bacharelado,1998.0,1.0,Lingüística,2002.0,1.0,Geography Departament Usa,1991.0,1
,,,Ciências Biológicas Bacharelado Enf. Fitoquímica,1992.0,1.0,Lingüística,1995.0,1.0,Geografia Física Hidrologia E Geomorfologia,1996.0,1
,,,Psicologia,2000.0,1.0,Lingüística,1994.0,1.0,Geografia (geografia Humana),2002.0,1
,,,Psicologia,2001.0,1.0,Lingüística,1993.0,1.0,Geografia (geografia Humana),1998.0,1
,,,Psicologia,2002.0,1.0,Lingüística,1982.0,1.0,Geografia (geografia Física),2011.0,1
,,,Ciências Biológicas Biologia,2002.0,1.0,Lingüística,1975.0,1.0,Geografia (geografia Física),1998.0,1
,,,Psicologia,2004.0,1.0,Licence Complémentaire En Psychologie,1981.0,1.0,Biologia (ecologia),2000.0,1
,,,Ciências Biológicas Biologia Marinha,1987.0,1.0,Letras E Lingüística,1985.0,1.0,Geology,1994.0,1
,,,Psicologia,2008.0,1.0,Letras (letras Clássicas),2009.0,1.0,Geology,1988.0,1
,,,Psicologia Bacharel,1986.0,1.0,Letras (letras Clássicas),1993.0,1.0,Geologia Geoquímica Do Meio Ambiente,1992.0,1
,,,Ciências Biológicas Diurno,2002.0,1.0,Matemática,1970.0,1.0,Geologia E Geoquímica,2011.0,1
,,,Quimica,1983.0,1.0,Matemática,1969.0,1.0,Geologia E Geoquímica,2007.0,1
,,,Quimica,1993.0,1.0,Master Rec Biotechnol. Microb. Pr Dévelop. Durable,2007.0,1.0,Geologia E Geoquímica,2006.0,1
,,,Quimica,2003.0,1.0,Master Of Science In Music Education Reconhecido P,1978.0,1.0,Geologia E Geoquímica,2004.0,1
,,,Quimica,2006.0,1.0,Master Of Science In International Management,2018.0,1.0,Geologia E Geoquímica,2001.0,1
,,,Quimica -bacharelado,1980.0,1.0,Master Of Science In Epidemiology,1991.0,1.0,Geologia,2017.0,1
,,,Quimica Bacharelado,1992.0,1.0,Master Of Science In Civil Engineering,1965.0,1.0,Geologia,2014.0,1
,,,Quimica Industrial,1968.0,1.0,Master Of Arts Jornalismo,1981.0,1.0,Geologia,2013.0,1
,,,Quimica Industrial,1985.0,1.0,Master In Science,1984.0,1.0,Geologia,2006.0,1
,,,Quimica Industrial,1988.0,1.0,Manejo De Solo E Água,2006.0,1.0,Geologia,2005.0,1
,,,Quimica Industrial,1992.0,1.0,Manejo De Solo E Água,2000.0,1.0,Geologia,2003.0,1
,,,Quimica Industrial,1994.0,1.0,Maestría En Ingeniería De Materiales Y Procesos,2013.0,1.0,Geologia,2001.0,1
,,,Quimica Industrial,1996.0,1.0,M.sc. Telematics,2001.0,1.0,Biologia (biociências Nucleares),2005.0,1
,,,Quimica Industrial,1998.0,1.0,Literatura Brasileira,1997.0,1.0,Historia Antiga (assiriologia),2004.0,1
,,,Qumica Industrial,1983.0,1.0,Literatura Brasileira,1992.0,1.0,Histologia,1989.0,1
,,,Química,1970.0,1.0,Literatura,2014.0,1.0,Histoire,2010.0,1
,,,Química,1971.0,1.0,Agronomia /estatística E Experimentação Agronômica,1982.0,1.0,Hidráulica E Saneamento,1997.0,1
,,,Química,1976.0,1.0,Agronomia - Produção Vegetal,2010.0,1.0,Géologie Minière,1997.0,1
,,,Ciências Biológicas E Da Saúde,1999.0,1.0,Agronomia - Produção Vegetal,2009.0,1.0,Géographie Et Aménagement,1997.0,1
,,,Química,1979.0,1.0,Agronomia (solos E Nutrição De Plantas),2006.0,1.0,Géographie Aménagement Et Urbanisme,1993.0,1
,,,Ciências Biológicas Genética,1984.0,1.0,Agronomia (solos E Nutrição De Plantas),2002.0,1.0,Génie Industriel,1995.0,1
,,,Química,1982.0,1.0,Agronomia (solos E Nutrição De Plantas),1998.0,1.0,Génie Electrique,1983.0,1
,,,Química,1984.0,1.0,Agronomia (solos E Nutrição De Plantas),1997.0,1.0,Giessereikunde,1990.0,1
,,,Ciências Biológicas Licenciatura,2002.0,1.0,Agronomia (solos E Nutrição De Plantas),1987.0,1.0,Gestão,2009.0,1
,,,Ciências Biológicas Licenciatura Plena,2002.0,1.0,Agronomia (solos E Nutrição De Plantas),1978.0,1.0,Gerenciamento Ambiental,2001.0,1
,,,Ciências Biológicas Licenciatura/ Bacharelado,2003.0,1.0,Agronomia (proteção De Plantas),1992.0,1.0,Biologia (biociências Nucleares),1998.0,1
,,,Química,1988.0,1.0,Agronomia (produção Vegetal),2005.0,1.0,Geotecnia,1988.0,1
,,,Ciências Biológicas Modal. Médica,1992.0,1.0,Agronomia (microbiologia Agrícola),1992.0,1.0,Geoquímica Ambiental,2000.0,1
,,,Ciências Biológicas Modalidade Ambientais,2008.0,1.0,Agronomia (microbiologia Agrícola),1989.0,1.0,Geomicrobiologia,2013.0,1
,,,Ciências Biológicas Modalidade Biologia Marinha,1993.0,1.0,Agronomia (irrigação E Drenagem),1990.0,1.0,História Medieval,1997.0,1
,,,Ciências Biológicas Modalidade Genética,1989.0,1.0,Agronomia (horticultura),2009.0,1.0,História Econômica,2002.0,1
,,,Química,1994.0,1.0,Matemática,1972.0,1.0,História Econômica,2000.0,1
,,,Ciências Biológicas Modalidade Médica,1989.0,1.0,Matemática Aplicada,1981.0,1.0,História E Geografia Das Populações,1978.0,1
,,,Ciências Biológicas Modalidade Médica,1997.0,1.0,Matemática Aplicada,1980.0,1.0,História Da Filosofia Moderna,2006.0,1
,,,Ciências Biológicas Modalidade Médica (fmrp),1973.0,1.0,Matemática (capes 5),2003.0,1.0,História Antiga,1996.0,1
,,,Ciências Biológicas: Ecologia,2001.0,1.0,Matemática,2010.0,1.0,História,2012.0,1
,,,Ciências Biológicas: Microbiologia E Imunologia,2007.0,1.0,Matemática,2008.0,1.0,História,2009.0,1
,,,Ciências Biológiocas,1995.0,1.0,Matemática,2005.0,1.0,História,2007.0,1
,,,Química,2001.0,1.0,Matemática,2004.0,1.0,Biologia,1987.0,1
,,,Química,2002.0,1.0,Matemática,1996.0,1.0,História,2002.0,1
,,,Química,2003.0,1.0,Matemática,1994.0,1.0,História,2001.0,1
,,,Ciências Biomédicas,1994.0,1.0,Matemática,1991.0,1.0,História,2000.0,1
,,,Química,2005.0,1.0,Matemática,1987.0,1.0,Bioinformática,2007.0,1
,,,Ciências Com Habilitação Em Biolog,1985.0,1.0,Matemática,1986.0,1.0,Bioinformatica,2010.0,1
,,,Química,2007.0,1.0,Matemática,1983.0,1.0,História,1989.0,1
,,,Ciências Com Habilitação Em Biologia,1991.0,1.0,Matemática,1979.0,1.0,Imunologia,2000.0,1
,,,Química,2009.0,1.0,Matemática,1977.0,1.0,Imunologia,1998.0,1
,,,Química (bacharelado E Licenciatura),1994.0,1.0,Matemática,1974.0,1.0,Imunologia,1993.0,1
,,,Química (bacharelado),1977.0,1.0,Medicina Veterinária,1997.0,1.0,Igenieria De Materiales,1998.0,1
,,,Química (bacharelado),1987.0,1.0,Medicina Veterinária,1996.0,1.0,Ifsic,1993.0,1
,,,Química - Modalidade Tecnológica,1993.0,1.0,Medicina Veterinária,1992.0,1.0,Horticulture,1992.0,1
,,,Química Ambiental,2008.0,1.0,Medicina Veterinária,1990.0,1.0,Horticultura,1995.0,1
,,,Química Bacharelado,1986.0,1.0,Medicina Tropical,2009.0,1.0,História Social,2012.0,1
,,,Química Bacharelado,1996.0,1.0,Medicina Tropical,2005.0,1.0,História Social,2008.0,1
,,,Química Bacharelado,1997.0,1.0,Medicina E Saúde,1975.0,1.0,História Social,2003.0,1
,,,Química Com Atribuições Tecnológicas,1996.0,1.0,Medical Microbiology,1982.0,1.0,História Social,2002.0,1
,,,Química Industrial,1969.0,1.0,Mecânica De Rochas,1978.0,1.0,Biofísica,1996.0,1
,,,Química Industrial,1973.0,1.0,Materiais Dentários,2007.0,1.0,História Social,1997.0,1
,,,Química Industrial,1975.0,1.0,Materiais,2008.0,1.0,História Social,1996.0,1
,,,Química Industrial,1978.0,1.0,Matemática Aplicada,2009.0,1.0,História Social,1995.0,1
,,,Ciências Contábeis,2000.0,1.0,Matemática Aplicada,2008.0,1.0,História Social,1994.0,1
,,,Química Industrial,1980.0,1.0,Matemática Aplicada,2002.0,1.0,Informática,2003.0,1
,,,Química Industrial,1982.0,1.0,Matemática Aplicada,1993.0,1.0,Informática,2001.0,1
,,,Ciências Contábeis,2001.0,1.0,Matemática Aplicada,1990.0,1.0,Biodiversidade Vegetal E Meio Ambiente,2009.0,1
,,,Ciências Contábeis,2006.0,1.0,Meteorologia,1997.0,1.0,Informática,1999.0,1
,,,Ciências Contábeis,2010.0,1.0,Meteorologia,1995.0,1.0,Informática,1991.0,1
,,,Ciências Da Computação,1991.0,1.0,Meteorologia,1993.0,1.0,Informática,1986.0,1
,,,Química Industrial,1988.0,1.0,Meteorologia,1991.0,1.0,Informatique,2010.0,1
,,,Ciências Da Computação,2002.0,1.0,Meteorologia,1990.0,1.0,Information Studies,1999.0,1
,,,Ciências Da Educação,1988.0,1.0,Meteorologia,1987.0,1.0,Information And Communication Systems,1998.0,1
,,,Química Industrial,1995.0,1.0,Meteorologia,1984.0,1.0,Informatik,1993.0,1
,,,Química Industrial,1998.0,1.0,Meteorologia,1981.0,1.0,Infectologia E Medicina Tropical,2015.0,1
,,,Química Industrial,1999.0,1.0,Mestre Em Educação,1986.0,1.0,Imunologia E Parasitologia Aplicadas,2003.0,1
,,,Química Industrial,2000.0,1.0,Mestrado,2007.0,1.0,Imunologia Básica E Aplicada,2004.0,1
,,,Química Industrial,2002.0,1.0,Mercadologia,2003.0,1.0,Imunologia Básica E Aplicada,2003.0,1
,,,Química Industrial,2003.0,1.0,Medicina Veterinária,2009.0,1.0,Imunologia,2005.0,1
,,,Química Industrial,2004.0,1.0,Medicina Veterinária,2008.0,1.0,Imunologia,2001.0,1
,,,Química Industrial,2005.0,1.0,Medicina Veterinária,2006.0,1.0,Irrigação E Drenagem,2005.0,1
,,,Química Industrial,2006.0,1.0,Medicina Veterinária,2000.0,1.0,Irrigation Engineering,1996.0,1
,,,Química Licenciatura,1998.0,1.0,Medicina Veterinária,1999.0,1.0,Introductio D Um Sche Des Transferts Sol Vegetatio,1993.0,1
,,,Ciências De 2 º Grau,1986.0,1.0,Agronomia (genética E Melhoramento De Plantas),1993.0,1.0,Interunidades Em Bioinformática,2007.0,1
,,,Química Licenciatura,2006.0,1.0,Agronomia (genética E Melhoramento De Plantas),1992.0,1.0,Interface Chimie Biologique,1994.0,1
,,,Química Licenciatura Plena,2008.0,1.0,Agronomia (genética E Melhoramento De Plantas),1991.0,1.0,Inteligência Artificial E Ciência Da Computação,1993.0,1
,,,Química Orgânica,1987.0,1.0,Agronomia (genética E Melhoramento De Plantas),1987.0,1.0,Integración Y Desarrollo Económico,2008.0,1
,,,"Química, Bacharelado",1980.0,1.0,Agronomia (genética E Melhoramento De Plantas),1984.0,1.0,Instituto De Biotecnologia,2011.0,1
,,,Químico,1973.0,1.0,Agronomia (genética E Melhoramento De Plantas),1976.0,1.0,Institut Für Mechanik,1993.0,1
,,,Rechtswissenschaften,1986.0,1.0,Agronomia (física Do Ambiente Agrícola),2005.0,1.0,Institut Fuer Statik Und Stahlbau,1978.0,1
,,,Recursos Florestais E Engenharia Florestal,1965.0,1.0,Agronomia (fitotecnia),2008.0,1.0,"Ingeniería De Caminos, Canales Y Puertos",2002.0,1
,,,Relações Internacionais,1998.0,1.0,Agronomia (fitotecnia),2002.0,1.0,Infra Estrutura Aeroportuária,1993.0,1
,,,Relações Internacionais,2003.0,1.0,Agronomia (fitotecnia),1999.0,1.0,Informática: Sistemas Distribuídos,2001.0,1
,,,Relações Internacionais,2006.0,1.0,Agronomia (fitotecnia),1996.0,1.0,Informática,2011.0,1
,,,Scienze Politiche,2001.0,1.0,Agronomia (fitotecnia),1994.0,1.0,Informática,2008.0,1
,,,Serviço Social,1976.0,1.0,Agronomia (fitotecnia),1992.0,1.0,Biodiversidade,2012.0,1
,,,Serviço Social,1980.0,1.0,Agronomia (fitotecnia),1991.0,1.0,Lingüística,1979.0,1
,,,Serviço Social,1998.0,1.0,Agronomia (fitotecnia),1987.0,1.0,Linguistica,2002.0,1
,,,Serviço Social,2002.0,1.0,Meteorologia,2002.0,1.0,Letras: Teoria Literária,1997.0,1
,,,Serviço Social,2008.0,1.0,Microbiologia Do Solo,1978.0,1.0,Letras E Lingüística,2001.0,1
,,,Sistemas De Informação,2005.0,1.0,Microbiologia Agrícola E Do Ambiente,2010.0,1.0,Letras (teoria Literária E Literatura Comparada),1996.0,1
,,,Sociologia,1978.0,1.0,Microbiologia Agrícola,2008.0,1.0,Letras (teoria Literária E Literatura Comparada),1990.0,1
,,,Sociologia,1990.0,1.0,Microbiologia Agrícola,1996.0,1.0,Letras (teoria Literária E Literatura Comparada),1972.0,1
,,,Sociologia E Política E Administração Pública,1961.0,1.0,Microbiologia Agrícola,1994.0,1.0,Letras (letras Clássicas),2013.0,1
,,,Aagronomia,1986.0,1.0,Microbiologia Agrícola,1993.0,1.0,Letras (letras Clássicas),2002.0,1
,,,Abi - Ciências Biológicas,1972.0,1.0,Microbiologia Agrícola,1984.0,1.0,Biodiversidade,2001.0,1
,,,Abi - Ciências Biológicas,1986.0,1.0,Microbiologia Agrícola,1982.0,1.0,Letras,2012.0,1
,,,Abi - Ciências Biológicas,1987.0,1.0,Microbiologia,1996.0,1.0,Letras,2005.0,1
,,,Administração,1985.0,1.0,Microbiologia,1995.0,1.0,Letras,1990.0,1
,,,Administração,1989.0,1.0,Microbiologia,1983.0,1.0,Le Projet Architectural Et Urbain,2002.0,1
,,,Administração,1992.0,1.0,Meteorologia E Oceanografia,1965.0,1.0,Land Economy (economia Aplicada),2015.0,1
,,,Administração,1997.0,1.0,Meteorologia,2008.0,1.0,Laboratoire De Biopharmacie Physico Chimie Et Phar,1998.0,1
,,,Ciências De Computação,1992.0,1.0,Meteorologia,2006.0,1.0,Marine Biology,1993.0,1
,,,Ciências De Computação,2006.0,1.0,Meteorologia,2005.0,1.0,Manufacturing Engineering,1991.0,1
,,,Ciências Dos Materiais,1981.0,1.0,Meteorologia,2004.0,1.0,Management Engineering,1994.0,1
,,,Administração,2002.0,1.0,Nutrição,2004.0,1.0,Management Accounting,2010.0,1
,,,Administração,2003.0,1.0,Nutrição,1993.0,1.0,Machinery Noise,1982.0,1
,,,Administração,2005.0,1.0,Nuclear Engineering And Radiological Science,1981.0,1.0,Literatura Comparada,2003.0,1
,,,Administração,2007.0,1.0,Neurociências E Comportamento,1999.0,1.0,Literatura Comparada,1999.0,1
,,, De Comunicação Social,1986.0,1.0,Neurociências E Biologia Celular,2011.0,1.0,Literatura Brasileira,2002.0,1
,,, De Ciências Y Físicas Matemáticas,1964.0,1.0,Neurociências,2001.0,1.0,Literatura Brasileira,1987.0,1
,,,Tecnologia Em Processamentos De Dados,1998.0,1.0,Música,1997.0,1.0,Literatura,2017.0,1
,,,Tecnologia Em Projetos Mecânicos,2008.0,1.0,Música,1989.0,1.0,Literatura,1983.0,1
,,,Veterinária,1995.0,1.0,Màster En Història I Cultura De L?alimentació,2010.0,1.0,Lingüística Aplicada E Estudos Da Linguagem,2006.0,1
,,,Virology,1988.0,1.0,Musica,1987.0,1.0,Lingüística,2007.0,1
,,,Zoologia (bsc),1990.0,1.0,Museologia E Patrimônio,2008.0,1.0,Lingüística,2006.0,1
,,,Zootecnia,1977.0,1.0,Msc In Oceanography,1982.0,1.0,Biociências E Biotecnologia,2001.0,1
,,,Zootecnia,1978.0,1.0,Microeletrônica,2004.0,1.0,Lingüística,1980.0,1
,,,Zootecnia,1983.0,1.0,Microbiologia Veterinária,2000.0,1.0,Matemática,2005.0,1
,,,Ciências Econômicas,1979.0,1.0,Microbiologia E Inumologia,1979.0,1.0,Bases Physico Chimiques/innovation Pharmaceutique,1990.0,1
,,,Zootecnia,1987.0,1.0,Microbiologia E Imunologia,1990.0,1.0,Automatique Et Traitement Des Signaux,1992.0,1
,,,Zootecnia,1988.0,1.0,Optique Et Radiofrequence,2006.0,1.0,Matemática,2001.0,1
,,,Ciências Econômicas,1982.0,1.0,Odontologia (materiais Dentários),1998.0,1.0,Matemática,1999.0,1
,,,Ciências Econômicas,1987.0,1.0,Odontologia (clínica Odontológica - Periodontia),2003.0,1.0,Atmospheric Sciences,2001.0,1
,,,Zootecnia,1992.0,1.0,Odontologia,2010.0,1.0,Astronomia,1997.0,1
,,, De Material Bélico,1990.0,1.0,Odontologia,2007.0,1.0,Matemática,1994.0,1
,,,,,,Oceanologia,2005.0,1.0,Matemática,1990.0,1
,,,,,,Oceanografia Biológica,2001.0,1.0,Matemática,1989.0,1
,,,,,,Oceanografia Biológica,1993.0,1.0,Matemática,1987.0,1
,,,,,,Oceanografia Biológica,1992.0,1.0,Matemática,1981.0,1
,,,,,,Oceanografia Biológica,1990.0,1.0,Matemática,1977.0,1
,,,,,,Oceanografia Biológica,1988.0,1.0,Matemática,1974.0,1
,,,,,,Oceanografia Biologica,1971.0,1.0,Matemátca,2014.0,1
,,,,,,Oceanografia (oceanografia Biológica),1995.0,1.0,Matematica Aplicada,2002.0,1
,,,,,,Oceanografia (oceanografia Biológica),1981.0,1.0,Materials Science And Engineering,1991.0,1
,,,,,,Oceanografia,1991.0,1.0,Materials Science,1989.0,1
,,,,,,Nutrição E Produção Animal,1996.0,1.0,Materials Engineering,1996.0,1
,,,,,,Planejamento De Sistemas Energéticos,1996.0,1.0,Materiais Metálicos,2014.0,1
,,,,,,Planejamento Ambiental,2005.0,1.0,Materiais Dentários,2009.0,1
,,,,,,Planeamento E Projecto Em Ambiente Urbano,2005.0,1.0,Matemática Aplicada,2018.0,1
,,,,,,Philosophy Of Science,1984.0,1.0,Matemática Aplicada,2012.0,1
,,,,,,Pharmacologie Des Médicaments Cardiovasculaires,1990.0,1.0,Matemática Aplicada,2011.0,1
,,,,,,Petrologia Sedimentar Sedimentologia,1990.0,1.0,Matemática Aplicada,2005.0,1
,,,,,,Pesquisa Operacional,1977.0,1.0,Biologia Celular E Molecular,2013.0,1
,,,,,,Pesquisa Clínica Em Doenças Infecciosas,2006.0,1.0,Matemática (capes 5),2004.0,1
,,,,,,Patologia Oral,1989.0,1.0,Matemática,2013.0,1
,,,,,,Patologia Molecular,2008.0,1.0,Biologia Celular E Molecular,2001.0,1
,,,,,,Patologia Experimental E Comparada,2007.0,1.0,Matemática,2010.0,1
,,,,,,Patologia Experimental,2006.0,1.0,Matemática,2008.0,1
,,,,,,Patologia,2005.0,1.0,Matemática,2007.0,1
,,,,,,Parasitologia Veterinária,1976.0,1.0,Medicina Veterinária,2008.0,1
,,,,,,Parasitologia,2003.0,1.0,Medicina Veterinária,2005.0,1
,,,,,,Parasitologia,1982.0,1.0,Medicina Veterinária,1995.0,1
,,,,,,Produção E Tecnologia De Sementes,1991.0,1.0,Medicina Tropical,2014.0,1
,,,,,,Produtos Naturais E Sintéticos Bioativos,2011.0,1.0,Medicina Tropical,2007.0,1
,,,,,,Produtos Naturais E Sintéticos Bioativos,2004.0,1.0,Medicina Molecular,2013.0,1
,,,,,,Produtos Naturais E Sintéticos Bioativos,1998.0,1.0,Medicina Epidemiologia,2004.0,1
,,,,,,Ppgc - Programa De Pós Computação Ufrgs,2010.0,1.0,Medicina E Ciências Da Saúde.,2009.0,1
,,,,,,Pos Engenharia Metalurgica,1996.0,1.0,Medicina (radiologia),1998.0,1
,,,,,,Políticas Públicas,2007.0,1.0,Medicina,1981.0,1
,,,,,,Políticas Públicas,1996.0,1.0,Mecânica Dos Solos,1984.0,1
,,,,,,Pneumologia,1983.0,1.0,Mecânica Das Rochas,1982.0,1
,,,,,,Planejamento Urbano E Regional,1990.0,1.0,Mechanical Engineering,1998.0,1
,,,,,,Planejamento Urbano E Regional,1988.0,1.0,Mechanical Engineering,1994.0,1
,,,,,,Planejamento Urbano E Regional,1980.0,1.0,Mechanical & Aerospace Engineering,1985.0,1
,,,,,,Planejamento Urbano,1994.0,1.0,Max-plack Insitut Für Limnologie,1978.0,1
,,,,,,Planejamento Regional E Ambiental,1995.0,1.0,Meteorologia,2009.0,1
,,,,,,Planejamento Energético,1996.0,1.0,Biologia Celular E Molecular,1999.0,1
,,,,,,Planejamento Energético,1993.0,1.0,Meteorologia,2003.0,1
,,,,,,Programa De Pós-graduação Em Genética E Biologia Molecular,2010.0,1.0,Meteorologia,1999.0,1
,,,,,,Programa De Pós-graduação Em Física - Universidade Federal De Goiás,2010.0,1.0,Biologia Celular E Molecular,1998.0,1
,,,,,,Programa De Pós-graduação Em Física,2010.0,1.0,Meteorologia,1991.0,1
,,,,,,Programa De Pós-graduação Em Entomologia,2011.0,1.0,Meteorologia,1981.0,1
,,,,,,Programa De Pós-graduação Em Engenharia Química,2001.0,1.0,Metalurgia Extrativa,1983.0,1
,,,,,,Programa De Pós-graduação Em Ciências,2010.0,1.0,Metalogênese,1990.0,1
,,,,,,Programa De Pós-graduação Em Ciências,1979.0,1.0,Metallurgical And Materials Engineering Department,1999.0,1
,,,,,,Programa De Pós-graduação Ecologia,1992.0,1.0,Metallurgical And Materials Engineering,1992.0,1
,,,,,,Programa De Pós Engenharia Elétrica,1985.0,1.0,Meio Ambiente E Recursos Naturais,2011.0,1
,,,,,,Programa De Pós Direito,1982.0,1.0,Meio Ambiente E Desenvolvimento,2006.0,1
,,,,,,Programa De Pós Ciências Farmacêutica,2001.0,1.0,Medicine,2011.0,1
,,,,,,Produção Vegetal,2012.0,1.0,Medicina Veterinária,2011.0,1
,,,,,,Produção Vegetal,2009.0,1.0,Biologia Celular,2012.0,1
,,,,,,Produção Vegetal,2006.0,1.0,Música,1991.0,1
,,,,,,Produção Vegetal,2004.0,1.0,Métodos Numéricos Em Engenharia,2012.0,1
,,,,,,Produção Vegetal,2000.0,1.0,Musicologia,1992.0,1
,,,,,,Psicologia,1998.0,1.0,Molecular Cellular And Developmental Biology,1995.0,1
,,,,,,Psicologia,1995.0,1.0,Molecular Biology,1995.0,1
,,,,,,Psicologia,1991.0,1.0,Modelagem Computacional,2012.0,1
,,,,,,Psicologia,1988.0,1.0,Modelagem Computacional,2003.0,1
,,,,,,Psicologia,1981.0,1.0,Mineralogia E Cristalografia,1973.0,1
,,,,,,Psicologia,1978.0,1.0,Mineral Engineering,1979.0,1
,,,,,,Psicobiologia,2000.0,1.0,Microeletronica,2006.0,1
,,,,,,Psicobiologia,1995.0,1.0,Microbiology,2004.0,1
,,,,,,Projeto De Estruturas De Concreto Armado,2008.0,1.0,Microbiologia Agrícola,2000.0,1
,,,,,,Programa Pós-graduação Em Letras (conceito Capes 7),2001.0,1.0,Microbiologia Agricola,2011.0,1
,,,,,,Programa Interdisciplinar De Pós Enge,2001.0,1.0,Microbiologia - Ciências Naturais,2006.0,1
,,,,,,Programa De Pós-graduação Em Patologia Oral,1998.0,1.0,Meteorologia,2014.0,1
,,,,,,Programa De Pós-graduação Em Informática,2008.0,1.0,Biologia Celular,1992.0,1
,,,,,,Programa De Pós-graduação Em Imunologia Básica,2001.0,1.0,Nutrição,2008.0,1
,,,,,,Programa De Pós-graduação Em Geografia,1996.0,1.0,Nutrição,2006.0,1
,,,,,,Programa De Pós-graduação Em Geociências,1995.0,1.0,Nutrição,2003.0,1
,,,,,,Agronomia (fisiologia Vegetal),2001.0,1.0,Nutrição,1998.0,1
,,,,,,Agronomia (fisiologia Vegetal),1995.0,1.0,Nuclear Engineering And Radiological Science,1984.0,1
,,,,,,Agronomia (fisiologia Vegetal),1993.0,1.0,Nuclear Engineering,1984.0,1
,,,,,,Agronomia (entomologia Agrícola),2001.0,1.0,Nouvelle These,1990.0,1
,,,,,,Agronomia (ciências Do Solo),2009.0,1.0,Neurologia,2007.0,1
,,,,,,Agronomia (ciências Do Solo),2008.0,1.0,Neurociências E Comportamento,2003.0,1
