CURSO-TECNICO-PROFISSIONALIZANTE,Início.1,Quantidade,GRADUACAO,Início.2,Quantidade,MESTRADO,Início.4,Quantidade,DOUTORADO,Início.5,Quantidade
Habilitação Em Química,1976.0,1.0,Química,1990.0,12.0,História,1981.0,7.0,Educação,2006.0,7
Habilitação Profissional De Informática,2000.0,1.0,Química,2001.0,12.0,Engenharia De Produção,2002.0,7.0,Educação,1989.0,7
Habilitação Profissional Plena Para O Magistério Anos Iniciais Do Ensino Fu,1987.0,1.0,Agronomia,1996.0,12.0,Geografia,1998.0,7.0,Matemática,1992.0,7
Hematologia,1972.0,1.0,Medicina Veterinária,1990.0,12.0,Engenharia Civil,1985.0,7.0,Sociologia,2000.0,7
Informática,1996.0,1.0,História,1988.0,12.0,Sociologia,1997.0,7.0,Sociologia,1997.0,7
Informática,1998.0,1.0,Ciência Da Computação,2001.0,12.0,Engenharia Civil,1986.0,7.0,Letras,1999.0,7
Informática,1999.0,1.0,Geologia,1974.0,12.0,Ciências Biológicas (zoologia),1991.0,7.0,Comunicação E Semiótica,1998.0,7
Informática,2000.0,1.0,Medicina Veterinária,1993.0,12.0,Filosofia,1990.0,7.0,Ecologia E Recursos Naturais,1991.0,7
Informática,2002.0,1.0,História,1986.0,12.0,Engenharia Elétrica,1984.0,7.0,Ecologia,1996.0,7
Informática,2003.0,1.0,Filosofia,1983.0,12.0,Física,1977.0,7.0,Economia,2001.0,7
Informática,2009.0,1.0,Psicologia,1977.0,12.0,Economia,2001.0,7.0,Ciências Sociais,1996.0,7
 Agropecuária,1994.0,1.0,Medicina Veterinária,1996.0,12.0,Ciências Farmacêuticas,2001.0,7.0,História Social,1995.0,7
´técnico Agrícola Com Habilitação Plena Em Agropec,1995.0,1.0,Geologia,1983.0,12.0,Economia,2004.0,7.0,História Social,1993.0,7
  Mecânico,1974.0,1.0,Medicina Veterinária,1997.0,12.0,Economia,2003.0,7.0,Física,2013.0,7
Informática Industrial Col.  Uninversitário,1994.0,1.0,Psicologia,1983.0,11.0,Engenharia Elétrica,1985.0,7.0,História Social,1998.0,7
Iniciação Científica Em Aracnologia,1989.0,1.0,Odontologia,1985.0,11.0,Física,2012.0,7.0,Ciências Biológicas (bioquímica),2006.0,7
Instrumentação,1991.0,1.0,Medicina Veterinária,1989.0,11.0,Física,2011.0,7.0,Ciências Biológicas (zoologia),1998.0,7
Instrumentação,1992.0,1.0,Letras,1986.0,11.0,Ciências Biológicas (bioquímica),1986.0,7.0,Ciências Biológicas (bioquímica),2002.0,7
Instrumentação Eletrônica E Controle De Processos,2003.0,1.0,Agronomia,1975.0,11.0,Engenharia Elétrica,1978.0,7.0,Ciências Biológicas (bioquímica),2004.0,7
Instrumentação Industrial,1975.0,1.0,Psicologia,1984.0,11.0,Engenharia Mecânica,2003.0,7.0,Genética E Biologia Molecular,1995.0,7
Instrumentação Industrial,1982.0,1.0,Agronomia,1979.0,11.0,Engenharia Agrícola,1999.0,7.0,Ciências Biológicas (bioquímica),1997.0,7
Instrumento - Violão,1991.0,1.0,Odontologia,1991.0,11.0,Engenharia Química,1987.0,7.0,Engenharia Química,1999.0,7
Instrumento: Piano E Flauta-doce,1968.0,1.0,Agronomia,1982.0,11.0,Engenharia Química,1990.0,7.0,Engenharia De Produção,2006.0,7
Irrigação E Drenagem,1988.0,1.0,Odontologia,1996.0,11.0,Engenharia Mecânica,2001.0,7.0,Engenharia Elétrica,1985.0,7
Laboratório,1971.0,1.0,Engenharia Civil,1993.0,11.0,Engenharia Mecânica,1996.0,7.0,Química,1988.0,7
Laboratório,1987.0,1.0,Engenharia Agronômica,1983.0,11.0,Antropologia Social,1981.0,7.0,Química,1985.0,7
Laboratório Em Análises Clínicas,1974.0,1.0,Ciências Sociais,1982.0,11.0,Educação,1980.0,7.0,Química Orgânica,1987.0,7
Laticínios,1985.0,1.0,Medicina,1966.0,11.0,Educação,1988.0,7.0,Engenharia Civil,2004.0,7
Leite E Derivados,1993.0,1.0,Engenharia Mecânica,1985.0,11.0,Engenharia Química,1982.0,7.0,Engenharia Elétrica,1991.0,7
  Profissionalizante (licenciatura Plena): Agropecuária,1999.0,1.0,Engenharia Elétrica,1990.0,11.0,Agronomia,1997.0,7.0,Química,1982.0,7
Lingua Inglesa,1996.0,1.0,Farmácia,1998.0,11.0,Sociologia,1992.0,7.0,Engenharia Mecânica,2006.0,7
Magistério,1982.0,1.0,Ciências Sociais,1977.0,11.0,Engenharia Mecânica,1978.0,7.0,Zootecnia,2008.0,7
 Agricola Com Habilitação Em Agropecuaria,2000.0,1.0,Medicina Veterinária,1999.0,11.0,Psicologia,1989.0,7.0,Zootecnia,1999.0,7
Magistério,1984.0,1.0,Geologia,1987.0,11.0,Engenharia Mecânica,2002.0,7.0,Psicologia,2005.0,7
Magistério,1985.0,1.0,Ciências Sociais,1967.0,11.0,Ciência Política,1990.0,7.0,Química,1977.0,7
Magistério,1992.0,1.0,Ciências Sociais,1987.0,11.0,História,2006.0,6.0,Engenharia Elétrica,1981.0,7
Magistério,1995.0,1.0,Engenharia Civil,1991.0,11.0,História,2005.0,6.0,Psicologia,1999.0,7
Magistério,1999.0,1.0,Geografia,1986.0,11.0,Matemática,1983.0,6.0,Matemática,2001.0,7
Magistério,2000.0,1.0,Engenharia Agronômica,1985.0,11.0,História,1988.0,6.0,Matemática,2006.0,7
Magistério - Ensino Fundamental,2000.0,1.0,Engenharia Mecânica,1994.0,11.0,Zootecnia,1979.0,6.0,Engenharia Civil,2002.0,7
Magistério Da Séries Iniciais Do 1º Grau,1986.0,1.0,Engenharia De Alimentos,1980.0,11.0,Lingüística,1989.0,6.0,Farmacologia,2001.0,7
Magistério De 1ª A 4ª Séries Do Primeiro Grau,1993.0,1.0,Engenharia Elétrica,1971.0,11.0,Zootecnia,2001.0,6.0,Filosofia,1987.0,7
Magistério De 1º Grau,1986.0,1.0,História,1978.0,11.0,Engenharia Civil,1981.0,6.0,Engenharia Civil,1999.0,7
Magistéro,1993.0,1.0,Física,2005.0,11.0,Engenharia Civil,1982.0,6.0,Física,1979.0,7
Materiais,2001.0,1.0,História,1987.0,11.0,Engenharia Civil,2001.0,6.0,Física,1977.0,7
Material Bélico,1987.0,1.0,Agronomia,2003.0,11.0,Letras,1995.0,6.0,Economia,2005.0,7
Mecânica,1977.0,1.0,Engenharia Elétrica,1991.0,11.0,Matemática,1981.0,6.0,Economia,2000.0,7
 Agropecuária,1976.0,1.0,Letras,1982.0,11.0,Ciências Biológicas (biologia Molecular),1988.0,6.0,Farmacologia,1998.0,7
Mecânica,1979.0,1.0,Zootecnia,1992.0,11.0,Ecologia,1999.0,6.0,Filosofia,2001.0,7
Mecânica,1981.0,1.0,Agronomia,2002.0,11.0,Geologia,1990.0,6.0,Enfermagem,2000.0,7
Mecânica,1983.0,1.0,Medicina Veterinária,2002.0,11.0,Filosofia,1988.0,6.0,Ciência Da Computação,2006.0,6
Mecânica,1987.0,1.0,Física,2004.0,11.0,Filosofia,2001.0,6.0,Biotecnologia,2004.0,6
 Edificações,1985.0,1.0,Zootecnia,2000.0,11.0,Filosofia,1983.0,6.0,Geologia,1995.0,6
Mecânica,1990.0,1.0,Engenharia Elétrica,1994.0,11.0,Filosofia,1986.0,6.0,Ciências Biológicas (biologia Molecular),1991.0,6
Refrigeração E Ar Condicionado,1992.0,1.0,Medicina,1997.0,11.0,Física,1972.0,6.0,Ciências Biológicas (biologia Molecular),1993.0,6
Mecânica,1993.0,1.0,Física,2006.0,11.0,Engenharia Civil,1978.0,6.0,Ciências Biológicas (biofísica),1987.0,6
Mecânica,1995.0,1.0,Ciências Biológicas,1971.0,11.0,Sociologia,2000.0,6.0,Ciências Biológicas (biologia Genética),1993.0,6
Mecânica,1996.0,1.0,Engenharia Elétrica,1976.0,11.0,Física,1969.0,6.0,Zootecnia,1993.0,6
Mecânica,1997.0,1.0,Química,1989.0,11.0,Física,1975.0,6.0,Zootecnia,1992.0,6
Mecânica,1998.0,1.0,Engenharia Elétrica,1986.0,11.0,Medicina Veterinária,1996.0,6.0,História,2000.0,6
Mecânica Geral,1980.0,1.0,Física,1975.0,11.0,Ciências Biológicas (bioquímica),1990.0,6.0,História,2002.0,6
Mecânica Geral,1992.0,1.0,Farmácia,1982.0,11.0,Genética E Biologia Molecular,2002.0,6.0,Administração,2006.0,6
Mecânica Geral,1999.0,1.0,Odontologia,1998.0,11.0,Ciências Biológicas (bioquímica),1987.0,6.0,Biologia Vegetal,1991.0,6
Mecânica Industrial,1994.0,1.0,Química,1985.0,11.0,Física,1973.0,6.0,Geografia (geografia Física),1991.0,6
Mecânica Industrial,1995.0,1.0,Letras,1984.0,11.0,Medicina Veterinária,1999.0,6.0,Ciência Política,1995.0,6
Metalurgia,1978.0,1.0,Engenharia Mecânica,1996.0,10.0,Ciência Da Computação,2005.0,6.0,Ciência Social (antropologia Social),1995.0,6
Metalurgia,1983.0,1.0,Ciências Econômicas,1990.0,10.0,Ciência Da Computação,2002.0,6.0,Ciências,1999.0,6
Meteorologia,1978.0,1.0,Ciência Da Computação,1997.0,10.0,História,2000.0,6.0,Ciências,2004.0,6
Meteorologia,1982.0,1.0,Farmácia,1996.0,10.0,Matemática,1992.0,6.0,Administração,2001.0,6
Meteorologia,1989.0,1.0,Engenharia Química,1981.0,10.0,Matemática,1991.0,6.0,Geografia,2003.0,6
Meteorologia,1995.0,1.0,Psicologia,1988.0,10.0,Biologia Vegetal,1992.0,6.0,Ciência Do Solo,1997.0,6
Meteorologia,2003.0,1.0,Psicologia,1999.0,10.0,Ciências Biológicas (bioquímica),2002.0,6.0,Geografia (geografia Humana),1997.0,6
Microinformática,1997.0,1.0,Química,1975.0,10.0,Matemática,1976.0,6.0,Ciências Sociais,1997.0,6
Mineração,1980.0,1.0,Zootecnia,2001.0,10.0,História,1993.0,6.0,Ciências Farmacêuticas,2005.0,6
Mineração (auxiliar ),1986.0,1.0,Psicologia,1973.0,10.0,Matemática,2001.0,6.0,Ciências Médicas,2005.0,6
Monitoria Em Anatomia Médica Iii,1992.0,1.0,Psicologia,1972.0,10.0,História,1979.0,6.0,Ciências Farmacêuticas,2001.0,6
Máquinas Herramientas,1978.0,1.0,Psicologia,1969.0,10.0,Engenharia De Produção,2004.0,6.0,Ciências Sociais,1993.0,6
Métodos E Técnicas Em Zooarqueologia,1992.0,1.0,Zootecnia,2002.0,10.0,Engenharia De Produção,2006.0,6.0,Computação,1998.0,6
Música - Instrumento Piano,1982.0,1.0,Engenharia Elétrica,1974.0,10.0,Engenharia De Produção,1998.0,6.0,Ciências Sociais,2002.0,6
Normal,2001.0,1.0,Engenharia De Alimentos,1998.0,10.0,Antropologia Social,1995.0,6.0,História,2005.0,6
Nutrição E Dietética,1993.0,1.0,Odontologia,1999.0,10.0,Educação,1982.0,6.0,Ciências Biológicas (botânica),1989.0,6
Nutrição E Dietética,2001.0,1.0,Fisica,1998.0,10.0,Engenharia Química,2002.0,6.0,Ciências Biológicas (bioquímica),2003.0,6
Patologia Clínica,1980.0,1.0,Medicina Veterinária,1987.0,10.0,Engenharia Mecânica,2008.0,6.0,Geociências,1994.0,6
Patologia Clínica,1981.0,1.0,Ciências Biológicas,2004.0,10.0,Ciências Da Computação,1995.0,6.0,Ciências Biológicas (bioquímica),1999.0,6
Saneamento,1989.0,1.0,Medicina Veterinária,1984.0,10.0,Química,1983.0,6.0,Ciências Biológicas (bioquímica),1995.0,6
Patologia Clínica,1987.0,1.0,Fisica,1983.0,10.0,Engenharia Química,1986.0,6.0,Filosofia,1991.0,6
Patologia Clínica,1993.0,1.0,Engenharia Elétrica,1992.0,10.0,Educação,1985.0,6.0,Enfermagem,1993.0,6
Patologia Clínica,1996.0,1.0,Engenharia Elétrica,1993.0,10.0,Ciências Biológicas (zoologia),1993.0,6.0,Educação,2007.0,6
Patologia Clínica,1999.0,1.0,Agronomia,1973.0,10.0,Farmacologia,1995.0,6.0,Matemática,1994.0,6
Patologia Cínica,1994.0,1.0,Ciências Sociais,1980.0,10.0,Farmacologia,1993.0,6.0,Administração,2009.0,6
Pcr Do Desenho Do Pimer À Reação Aspectos Práticos,1996.0,1.0,Engenharia Elétrica,1995.0,10.0,Ciência Política,1996.0,6.0,Sociologia,1996.0,6
Petroquímica,1975.0,1.0,Ciências Sociais,1990.0,10.0,Farmacologia,2001.0,6.0,Sociologia,2002.0,6
Petroquímica,1979.0,1.0,Engenharia Civil,1969.0,10.0,Farmacologia,2000.0,6.0,Matemática,1985.0,6
Petroquímica,1982.0,1.0,Ciências Sociais,1996.0,10.0,Farmacologia,1996.0,6.0,Ecologia,2003.0,6
Petroquímica,1986.0,1.0,Matemática,2006.0,10.0,Sociologia,1988.0,6.0,Ecologia,1998.0,6
Petroquímica,1987.0,1.0,Matemática,1998.0,10.0,Sociologia,1989.0,6.0,Direito,1998.0,6
Pianista,1965.0,1.0,Farmácia,1991.0,10.0,Psicologia,2002.0,6.0,Ecologia E Recursos Naturais,1994.0,6
Piano Popular,1994.0,1.0,Engenharia Civil,1971.0,10.0,Educação,2000.0,6.0,Economia,2003.0,6
Saneamento,1995.0,1.0,Engenharia Civil,1985.0,10.0,Psicologia,1998.0,6.0,Economia,2006.0,6
Saneamento,2000.0,1.0,Engenharia Civil,1988.0,10.0,Psicologia,1996.0,6.0,Sociologia,1989.0,6
Segurança Do Trabalho,1994.0,1.0,Engenharia Civil,1989.0,10.0,Psicologia,1995.0,6.0,Sociologia,1994.0,6
Segurança E Medicina Do Trabalho,1993.0,1.0,Geologia,1984.0,10.0,Psicologia,2003.0,6.0,Ecologia,1994.0,6
Processamento De Dados,1991.0,1.0,Geografia,1984.0,10.0,Engenharia Mecânica,1986.0,6.0,Ciências Da Computação,2008.0,6
Sinatep,2009.0,1.0,Engenharia Mecânica,1975.0,10.0,Enfermagem,2000.0,6.0,Ciências Da Computação,2005.0,6
Processamento De Dados,1993.0,1.0,Engenharia Agronômica,1989.0,10.0,Enfermagem,1993.0,6.0,Ciências Biológicas (zoologia),2002.0,6
Sistemas De Informação,2002.0,1.0,Engenharia Mecânica,1981.0,10.0,Enfermagem,1998.0,6.0,Ciências Biológicas (zoologia),2000.0,6
Tecnologia Mecanica,1993.0,1.0,Engenharia Agronômica,1990.0,10.0,Ciências Da Computação,2007.0,6.0,História Social,1988.0,6
Telecomunicacoes,1987.0,1.0,Engenharia Mecânica,1988.0,10.0,Enfermagem,1997.0,6.0,Agronomia (fitotecnia),1999.0,6
Telecomunicações,1976.0,1.0,Engenharia Mecânica,1992.0,10.0,Ciências Biológicas (biofísica),1979.0,6.0,História Social,1987.0,6
Proficiency In English,1974.0,1.0,Letras,1970.0,9.0,Educação,2006.0,6.0,História,2006.0,6
Profissionalização Em  Eletrônico,1969.0,1.0,História,1997.0,9.0,Administração,1998.0,6.0,Engenharia Civil,1995.0,6
Programação E Em Informática,2000.0,1.0,Odontologia,1997.0,9.0,Biologia Celular E Molecular,2000.0,6.0,Engenharia Civil,1996.0,6
Projeto De Máquinas,1990.0,1.0,Psicologia,1997.0,9.0,Zootecnia,2008.0,6.0,Filosofia,1992.0,6
Qual. Prof. De Recreação Coreográfica,1982.0,1.0,Psicologia,1989.0,9.0,Administração,1990.0,6.0,Filosofia,2002.0,6
Quimica,1985.0,1.0,História,1992.0,9.0,Letras,1986.0,5.0,Filosofia,2003.0,6
Quimica,1989.0,1.0,Odontologia,1984.0,9.0,Letras,1991.0,5.0,Filosofia,1996.0,6
Quimica,1990.0,1.0,Engenharia Elétrica,1979.0,9.0,Administração,2005.0,5.0,Filosofia,2000.0,6
Quimica,1993.0,1.0,Engenharia Química,1983.0,9.0,Letras,1975.0,5.0,Saúde Coletiva,1998.0,6
Quimica,1997.0,1.0,Física,1971.0,9.0,Ciências Sociais,2000.0,5.0,Antropologia Social,2001.0,6
Telecomunicações,1982.0,1.0,Engenharia Florestal,1982.0,9.0,Lingüística,1993.0,5.0,Antropologia Social,1997.0,6
Quimica Industrial,1991.0,1.0,Filosofia,1990.0,9.0,Administração,2006.0,5.0,Engenharia Civil,2009.0,6
Qumica,1982.0,1.0,Farmácia,1995.0,9.0,História Social,1991.0,5.0,Filosofia,1990.0,6
Químca,2000.0,1.0,Medicina Veterinária,1995.0,9.0,Biologia Vegetal,2003.0,5.0,Farmacologia,1994.0,6
Química,1970.0,1.0,Ciência Da Computação,1991.0,9.0,Serviço Social,1992.0,5.0,Farmacologia,2003.0,6
Química,1977.0,1.0,Medicina Veterinária,1986.0,9.0,Engenharia Elétrica,2009.0,5.0,Filosofia,1988.0,6
Telecomunicações,1984.0,1.0,Farmácia,1990.0,9.0,Ciências Da Saúde,2007.0,5.0,Enfermagem,1996.0,6
 Agropecuária,1986.0,1.0,Ciências Sociais,1994.0,9.0,Ciências Biológicas (biofísica),1978.0,5.0,Lingüística,1998.0,6
 Edificações,1989.0,1.0,Filosofia,1989.0,9.0,Zootecnia,2004.0,5.0,Enfermagem,2005.0,6
 Eletrônica,1977.0,1.0,Geografia,1981.0,9.0,Matemática,1997.0,5.0,Enfermagem,1998.0,6
 Eletrônica,1991.0,1.0,Matemática,2001.0,9.0,Matemática,1999.0,5.0,Engenharia Civil,1980.0,6
Química,1984.0,1.0,Engenharia Química,1991.0,9.0,Engenharia De Alimentos,1995.0,5.0,Engenharia Civil,1986.0,6
Química,1985.0,1.0,Educação Física,1999.0,9.0,Engenharia Civil,1996.0,5.0,Engenharia De Produção,2012.0,6
Química,1986.0,1.0,Matemática,1997.0,9.0,Engenharia Civil,1997.0,5.0,Engenharia Química,2004.0,6
 Eletrônica,2004.0,1.0,Geologia,1981.0,9.0,Matemática,1971.0,5.0,Química,1986.0,6
Patologia Clínica,1985.0,1.0,Matemática,1987.0,9.0,História,1997.0,5.0,Engenharia Elétrica,1994.0,6
 Formação De Atores,1985.0,1.0,Agronomia,1970.0,9.0,Ciências Biológicas (bioquímica),2005.0,5.0,Engenharia Elétrica,1984.0,6
 Industrial De Nivel Médio - Eletrotécnica,1993.0,1.0,Medicina Veterinária,1985.0,9.0,Engenharia De Produção,1997.0,5.0,Saúde Pública,1993.0,6
 Industrial Em Saneamento,1994.0,1.0,Engenharia Mecânica,1972.0,9.0,Engenharia De Produção,1999.0,5.0,Engenharia Química,2005.0,6
 Integrado Em Agropecuária,2007.0,1.0,Engenharia Mecânica,1989.0,9.0,Engenharia Mecânica,1983.0,5.0,Matemática,1999.0,6
 Livre De Música,2019.0,1.0,Engenharia Mecânica,1974.0,9.0,Psicologia,1997.0,5.0,Engenharia De Produção,1994.0,6
 Mecánico,1959.0,1.0,Matemática,2002.0,9.0,Ciências Da Computação,1992.0,5.0,Engenharia Química,1997.0,6
 Mecânica,1972.0,1.0,Engenharia Mecânica,1986.0,9.0,Engenharia De Produção,2010.0,5.0,Engenharia Mecânica,1994.0,6
Química,2001.0,1.0,Agronomia,2005.0,9.0,História,1983.0,5.0,Engenharia Mecânica,1988.0,6
Química Com Ênfase Em Análise De Processos Industr,2002.0,1.0,Farmácia,1997.0,9.0,Matemática,2002.0,5.0,Engenharia Mecânica,1985.0,6
Química E Acabamento Têxtil,1986.0,1.0,Medicina Veterinária,1979.0,9.0,Matemática,2004.0,5.0,Engenharia Mecânica,2004.0,6
Química Industrial,1966.0,1.0,Agronomia,1976.0,9.0,Geografia,1995.0,5.0,Biologia Celular E Molecular,2006.0,6
Química Industrial,1981.0,1.0,Filosofia,1992.0,9.0,Ecologia,1998.0,5.0,Zootecnia,2007.0,6
Química Industrial,1987.0,1.0,Economia,1981.0,9.0,Tocoginecologia,2003.0,5.0,Zootecnia,2000.0,6
Química Industrial,1992.0,1.0,Engenharia Mecânica,1979.0,9.0,Ecologia,1990.0,5.0,Zootecnia,2006.0,6
Química Industrial,1996.0,1.0,Química,2002.0,9.0,Ecologia,1991.0,5.0,Ciência Da Computação,1998.0,5
Química Indústrial,1986.0,1.0,Medicina Veterinária,1980.0,9.0,Geociências,1992.0,5.0,Zootecnia,2009.0,5
Químico Industrial,1985.0,1.0,História,1998.0,9.0,Geociências,1994.0,5.0,Zootecnia,2001.0,5
Redes De Computadores,1998.0,1.0,Engenharia Agronômica,2000.0,9.0,Saúde Pública,1989.0,5.0,Ciência Da Computação,2008.0,5
 Agropecuária,1979.0,1.0,Engenharia Elétrica,1998.0,9.0,Ciências Biológicas (biologia Molecular),1990.0,5.0,Zootecnia,1995.0,5
Telecomunicações,1991.0,1.0,Geologia,1975.0,9.0,Ciências Biológicas (biologia Molecular),1978.0,5.0,Zootecnia,1994.0,5
Telecomunicações,1995.0,1.0,Ciência Da Computação,1993.0,8.0,Engenharia Agrícola,1989.0,5.0,Ciência Da Computação,2009.0,5
Telecomunicações,1999.0,1.0,Ciências Sociais,1986.0,8.0,Engenharia Mecânica,2004.0,5.0,Biologia Vegetal,2005.0,5
Telecomunicações,2003.0,1.0,Ciência Da Computação,1999.0,8.0,Antropologia,1995.0,5.0,Ciência E Engenharia De Materiais,2006.0,5
Tenico Em Eletronica,1976.0,1.0,Fisioterapia,1997.0,8.0,Engenharia Mecânica,2005.0,5.0,Ciência E Engenharia Dos Materiais,2002.0,5
Transações Imobiliárias,1982.0,1.0,Psicologia,1978.0,8.0,Educação,2001.0,5.0,Ciência Política,1996.0,5
Transportes,1999.0,1.0,Psicologia,1975.0,8.0,Sociologia,1984.0,5.0,Ciência Política,1998.0,5
Turismo,1996.0,1.0,Psicologia,1974.0,8.0,Sociologia,1986.0,5.0,Ciência Política,2007.0,5
Técnica Em Quimica,1996.0,1.0,Psicologia,1980.0,8.0,Genética E Biologia Molecular,1990.0,5.0,Ciências,1987.0,5
Técnicas Agrícolas (nível Médio),1990.0,1.0,Ciências Sociais,1981.0,8.0,Genética E Biologia Molecular,1991.0,5.0,Ciências,2008.0,5
Unité Des Pharmacologies Cellulaire,1989.0,1.0,Matemática,1980.0,8.0,Genética E Biologia Molecular,1998.0,5.0,Ciências (fisiologia Humana),1992.0,5
Vendas,1998.0,1.0,Engenharia Civil,1972.0,8.0,Genética E Biologia Molecular,2004.0,5.0,Engenharia Mecânica,1981.0,5
Viii  De Hematologia,1984.0,1.0,Engenharia Civil,1975.0,8.0,Medicina Veterinária,1986.0,5.0,Engenharia Mecânica,1986.0,5
Zootecnia,1992.0,1.0,Engenharia Agronômica,1981.0,8.0,Medicina Veterinária,1995.0,5.0,Bioquímica,1990.0,5
Refrigeração E Ar Condicionado,1989.0,1.0,Odontologia,1986.0,8.0,Medicina Veterinária,1997.0,5.0,Ciências (fisiologia Humana),2000.0,5
 Agropecuária,1993.0,1.0,Odontologia,1988.0,8.0,Medicina Veterinária,1998.0,5.0,Ciências (microbiologia),1985.0,5
 Agropecuária,1997.0,1.0,Educação Física,1995.0,8.0,Artes Visuais,1993.0,5.0,Ciências (microbiologia),2002.0,5
 Agrícola,1985.0,1.0,Zootecnia,2004.0,8.0,Arquitetura E Urbanismo,2001.0,5.0,Ciências Biológicas,1996.0,5
 Agrícola,1990.0,1.0,Engenharia Química,1976.0,8.0,Economia,2006.0,5.0,Ciências Biológicas,2007.0,5
 Agrícola,1998.0,1.0,Odontologia,1989.0,8.0,Engenharia Elétrica,1981.0,5.0,Ciências Biológicas (biofísica),1980.0,5
 Agrícola Com Habilitação Em Agricultura,1997.0,1.0,Engenharia Agronômica,1978.0,8.0,Engenharia Elétrica,1982.0,5.0,Tecnologia De Alimentos,1997.0,5
 Agrícola Habilitação Em Agropecuária,1993.0,1.0,Psicologia,1995.0,8.0,Engenharia Nuclear,1977.0,5.0,Administração,2008.0,5
 Agrícola Ramo Pecuária,1972.0,1.0,Fisica,1997.0,8.0,Ciências (microbiologia),1978.0,5.0,Engenharia Mecânica,2009.0,5
 Agrônomo,1979.0,1.0,Química,1980.0,8.0,Engenharia Mecânica,2007.0,5.0,Engenharia Mecânica,2011.0,5
 Biotecnologia,1991.0,1.0,Fisica,2002.0,8.0,Ciências Biológicas (biofísica),1990.0,5.0,Engenharia Química,1987.0,5
 Computacao,1988.0,1.0,Engenharia Elétrica,1977.0,8.0,Ciências Farmacêuticas,2002.0,5.0,Engenharia Química,1994.0,5
 De Desenho De Arquitetura,1984.0,1.0,Pedagogia,1984.0,8.0,Ciências Biológicas (biologia Molecular),1986.0,5.0,Psicologia,2008.0,5
 De Formação De Professor Primário,1959.0,1.0,Química,2003.0,8.0,Química,2008.0,5.0,Psicologia (psicologia Experimental),1991.0,5
 De Formação Dos Servidores Do Igp,2005.0,1.0,Engenharia Civil,1977.0,8.0,Engenharia Civil,1994.0,5.0,Química,1981.0,5
 De Inglês Instrumental Para Monitores,1994.0,1.0,Química,2004.0,8.0,Ciências Biológicas (zoologia),1989.0,5.0,Engenharia Elétrica,2011.0,5
Telecomunicações,1988.0,1.0,Matemática,2003.0,8.0,Ciência De Alimentos,1988.0,5.0,Engenharia Florestal,2003.0,5
,,,Engenharia Química,1996.0,8.0,Sociologia,1996.0,5.0,Engenharia Hidráulica E Saneamento,2002.0,5
,,,Engenharia Química,1977.0,8.0,Sociologia,1999.0,5.0,Ciências Biológicas (biofísica),1984.0,5
,,,Geologia,1980.0,8.0,Sociologia,2004.0,5.0,História,1985.0,5
,,,Ciências Sociais,2002.0,8.0,Sociologia,2005.0,5.0,História,1990.0,5
,,,Geologia,1979.0,8.0,Economia,1993.0,5.0,História,1992.0,5
,,,Zootecnia,1986.0,8.0,Antropologia Social,1989.0,5.0,Geociências,1998.0,5
,,,Matemática,1982.0,8.0,Antropologia Social,1992.0,5.0,Geografia,2000.0,5
,,,Engenharia Química,1997.0,8.0,Antropologia Social,1993.0,5.0,Antropologia Social,1989.0,5
,,,Matemática,2004.0,8.0,Antropologia Social,1997.0,5.0,Química,2010.0,5
,,,Matemática,2005.0,8.0,Ciências Da Computação,2004.0,5.0,Psicologia,1996.0,5
,,,Farmácia E Bioquímica,1982.0,8.0,Química,1978.0,5.0,Psicologia,1991.0,5
,,,Engenharia Civil,2000.0,8.0,Química,1979.0,5.0,Ciências Biológicas (biofísica),1988.0,5
