CURSO-TECNICO-PROFISSIONALIZANTE,Fim.1,Quantidade,GRADUACAO,Fim.2,Quantidade,MESTRADO,Fim.4,Quantidade,DOUTORADO,Fim.5,Quantidade
,,,História,2006.0,4.0,Sociologia,1986.0,3.0,Ciências (microbiologia),2001.0,3
,,,História Natural,1970.0,4.0,Serviço Social,1997.0,3.0,Ciências (microbiologia),2000.0,3
,,,Física,2012.0,4.0,Serviço Social,1994.0,3.0,Ciências (microbiologia),1998.0,3
,,,Física Bacharelado,2003.0,4.0,Enfermagem,2003.0,3.0,Ciências Da Saúde,2002.0,3
,,,Física Bacharelado,2004.0,4.0,Enfermagem,1997.0,3.0,Ciências Biológicas (fisiologia),1998.0,3
,,,Administração De Empresas,2000.0,4.0,Enfermagem,1993.0,3.0,Ciências (microbiologia),1993.0,3
,,,Ciencias Biologicas,1990.0,4.0,Enfermagem,1992.0,3.0,Ciências (microbiologia),1992.0,3
,,,Arquitetura E Urbanismo,1978.0,4.0,Enfermagem,1991.0,3.0,Antropologia,2005.0,3
,,,Informática,1995.0,4.0,Enfermagem,1980.0,3.0,Antropologia,2004.0,3
,,,Ciencias Biologicas,1986.0,4.0,Ciências Da Saúde,2010.0,3.0,Antropologia,2001.0,3
,,,Engenharia De Materiais,1989.0,4.0,Ciências Da Comunicação,2001.0,3.0,Antropologia,1994.0,3
,,,Informática,1997.0,4.0,Ciências Da Comunicação,1997.0,3.0,Biotecnologia,2005.0,3
,,,Matemática,1975.0,4.0,Ciências Da Comunicação,1994.0,3.0,Antropologia,1989.0,3
,,,Ciências Sociais,1974.0,4.0,Ciências Da Comunicação,1993.0,3.0,Ciências (microbiologia),1978.0,3
,,,Letras,1967.0,4.0,Ciências Da Comunicação,1988.0,3.0,Comunicação E Semiótica,1997.0,3
,,,Ciências Biológicas Modalidade Médica,1988.0,4.0,Enfermagem,2009.0,3.0,Educação,2014.0,3
,,,Medicina,1969.0,4.0,História Social Da Cultura,1996.0,3.0,Engenharia De Transportes,2007.0,3
,,,Geografia,1994.0,4.0,Biologia Parasitária,2000.0,3.0,Biologia Funcional E Molecular,2009.0,3
,,,Engenharia Agronômica,1998.0,4.0,Biologia Parasitária,1993.0,3.0,Ciências (fisiologia Humana),2003.0,3
,,,Geografia,1996.0,4.0,Biologia Parasitária,1983.0,3.0,Engenharia Civil,1992.0,3
,,,Farmácia E Bioquímica,1999.0,4.0,Serviço Social,2004.0,3.0,Engenharia Civil,1990.0,3
,,,Geografia,1999.0,4.0,Serviço Social,1999.0,3.0,Ciências Veterinárias,2008.0,3
,,,Arquitetura E Urbanismo,1976.0,4.0,Ciências Da Computação,2002.0,3.0,Ciências Biológicas (farmacologia),2008.0,3
,,,Farmácia E Bioquímica,2001.0,4.0,História Social,1995.0,3.0,Bioquímica E Imunologia,2009.0,3
,,,Engenharia Agrícola,1989.0,4.0,História Social,1990.0,3.0,Educação Física,2003.0,3
,,,Engenharia Eletrônica,1987.0,4.0,Biologia Patologia Buco Dental,1999.0,3.0,Demografia,2010.0,3
,,,Farmácia E Bioquímica,2003.0,4.0,Biologia Patologia Buco Dental,1993.0,3.0,Entomologia,2012.0,3
,,,Ciências Biológicas Modalidade Médica,1981.0,4.0,Engenharia,1993.0,3.0,Agroquímica,2012.0,3
,,,Geologia,1960.0,4.0,Sensoriamento Remoto,1998.0,3.0,Ecologia,2013.0,3
,,,Matemática,1982.0,4.0,Ciências Da Computação,1995.0,3.0,Engenharia De Alimentos,2004.0,3
,,,Biomedicina,2009.0,4.0,Ciências Da Computação,1991.0,3.0,Bioquímica E Imunologia,1999.0,3
,,,Arquitetura E Urbanismo,1974.0,4.0,Ciências Da Computação,1987.0,3.0,Demografia,2007.0,3
,,,Geologia,1973.0,4.0,Ciências Da Computação,2010.0,3.0,Física Aplicada,2004.0,3
,,,Geologia,1975.0,4.0,Engenharia Agrícola,1991.0,3.0,Física Aplicada À Medicina E Biologia,2002.0,3
,,,Matemática,1985.0,4.0,Ciências Da Computação,2000.0,3.0,Ecologia,1998.0,3
,,,Engenharia Florestal,2004.0,4.0,Serviço Social,1977.0,3.0,Ciências Biológicas (biologia Genética),1992.0,3
,,,Engenharia De Pesca,2001.0,4.0,Agronomia (fitopatologia),1985.0,3.0,Genética E Biologia Molecular,1992.0,3
,,,Engenharia Agronômica,2001.0,4.0,Saúde Pública,2000.0,3.0,Genética E Biologia Molecular,1993.0,3
,,,Letras,1984.0,4.0,Engenharia Biomédica,1988.0,3.0,Genética E Biologia Molecular,1995.0,3
,,,Economia,1996.0,4.0,Ciências Contábeis,2005.0,3.0,Economia,2015.0,3
,,,Educação Física,1984.0,4.0,Medicina (obstetrícia E Ginecologia),2002.0,3.0,Ciências Sociais,2012.0,3
,,,Enfermagem E Obstetrícia,1985.0,4.0,Medicina (medicina Preventiva),1996.0,3.0,Arquitetura E Urbanismo,2008.0,3
,,,Engenharia Mecânica,2008.0,4.0,Biologia Vegetal,1997.0,3.0,Ciência Animal,1994.0,3
,,,Engenharia Quimica,1981.0,4.0,Biologia Vegetal,1996.0,3.0,Genética E Biologia Molecular,2004.0,3
,,,Engenharia Agrícola,1981.0,4.0,História Social,2006.0,3.0,Ciências Da Comunicação,1999.0,3
,,,Engenharia Ambiental,2006.0,4.0,Engenharia Agrícola,2010.0,3.0,Genética E Biologia Molecular,2007.0,3
,,,Engenharia Agrícola,1980.0,4.0,Engenharia Agrícola,2007.0,3.0,Ciências Sociais,2011.0,3
,,,Engenharia Mecânica,2004.0,4.0,Engenharia Civil,1973.0,3.0,Genética E Biologia Molecular,2009.0,3
,,,Economia,1993.0,4.0,Agronomia (fitopatologia),2009.0,3.0,Ciência Animal,1999.0,3
,,,Farmácia Industrial,1990.0,4.0,Agronomia (fitopatologia),1996.0,3.0,Ciência Animal,2000.0,3
,,,Engenharia Civil,2009.0,4.0,Agronomia (fitopatologia),1994.0,3.0,Genética E Melhoramento,1999.0,3
,,,Farmácia Industrial,2002.0,4.0,Ciências Biológicas (zoologia),2006.0,3.0,Genética E Melhoramento,2000.0,3
,,,Geologia,1997.0,4.0,Ciências Biológicas (zoologia),2002.0,3.0,Genética E Melhoramento,2001.0,3
,,,Engenharia De Materiais,2003.0,4.0,Ciências Biológicas (zoologia),2001.0,3.0,Ciências Sociais,2010.0,3
,,,Engenharia De Materiais,1999.0,4.0,Engenharia Civil,1982.0,3.0,Ciências (bioquímica),2005.0,3
,,,Geologia,2000.0,4.0,Ciências Biológicas (zoologia),1998.0,3.0,Genética E Melhoramento,2008.0,3
,,,Medicina Veterinária,1974.0,4.0,Ciências Biológicas (zoologia),1988.0,3.0,Genética E Melhoramento Animal,2013.0,3
,,,Letras,1994.0,4.0,Medicina Veterinária,1990.0,3.0,Genética E Melhoramento De Plantas,1998.0,3
,,,Pedagogia,1974.0,4.0,História,2001.0,3.0,Genética E Melhoramento De Plantas,2000.0,3
,,,Geologia,2007.0,4.0,Bioquímica,1987.0,3.0,Genética E Melhoramento De Plantas,2001.0,3
,,,Matemática,1992.0,4.0,Bioquímica,1980.0,3.0,"Engenharia De Minas, Metalúrgica E De Materiais",1999.0,3
,,,Engenharia De Computação,2003.0,4.0,História,2006.0,3.0,"Engenharia De Minas, Metalúrgica E De Materiais",2000.0,3
,,,Matemática,1994.0,4.0,Engenharia Civil,1996.0,3.0,Genética Evolutiva E Biologia Molecular,2000.0,3
,,,Ciências Sociais,2006.0,4.0,Saúde Pública,1999.0,3.0,Geociências,1994.0,3
,,,Arquitetura,1986.0,4.0,Saúde Pública,1989.0,3.0,Geociências,1995.0,3
,,,Biologia,1989.0,4.0,Ciências Biológicas (microbiologia),2002.0,3.0,Geociências,1996.0,3
,,,Engenharia Elétrica,2007.0,4.0,Engenharia Civil,2011.0,3.0,"Engenharia De Minas, Metalúrgica E De Materiais",2001.0,3
,,,Medicina Veterinária,1979.0,4.0,Engenharia Civil,2007.0,3.0,Engenharia Metalúrgica E De Minas,1997.0,3
,,,Licenciatura Plena Em Ciências Biológicas,2003.0,4.0,Engenharia Civil,2000.0,3.0,Ciência Animal E Pastagens,2002.0,3
,,,Engenharia Civil,2006.0,4.0,Agronomia (genética E Melhoramento De Plantas),1984.0,3.0,Geociências,2003.0,3
,,,Licenciatura Plena Em Ciências Biológicas,2005.0,4.0,Engenharia De Alimentos,2007.0,3.0,Geociências (geoquímica E Geotectônica),1991.0,3
,,,Arquitetura E Urbanismo,1995.0,4.0,Ciências Biológicas (microbiologia),1999.0,3.0,Geociências (geoquímica E Geotectônica),1998.0,3
,,,Ciências Sociais,1966.0,4.0,Ciências Biológicas (microbiologia),1992.0,3.0,Geociências E Meio Ambiente,1999.0,3
,,,Enfermagem,1999.0,4.0,História,1987.0,3.0,Geofísica,1988.0,3
,,,Medicina,2005.0,4.0,História,1986.0,3.0,Geofísica,1993.0,3
,,,Engenharia Florestal,2007.0,4.0,Medicina Veterinária,1996.0,3.0,Geofísica Espacial,2003.0,3
,,,Licenciatura Plena Em Física,2006.0,4.0,Medicina Veterinária,1994.0,3.0,Geografia,1993.0,3
,,,Enfermagem,1996.0,4.0,Saúde Coletiva,1992.0,3.0,Geografia,1996.0,3
,,,Enfermagem,1993.0,4.0,"Engenharia De Minas, Metalúrgica E De Materiais",1991.0,3.0,"Engenharia De Minas, Metalúrgica E De Materiais",2008.0,3
,,,Engenharia Metalúrgica,1979.0,4.0,"Engenharia De Minas, Metalúrgica E De Materiais",1989.0,3.0,Ciências Biológicas (entomologia),2004.0,3
,,,Economia,2002.0,4.0,"Engenharia De Minas, Metalúrgica E De Materiais",1982.0,3.0,Distúrbios Da Comunicação Humana (fonoaudiologia),2000.0,3
,,,Medicina Veterinária,1980.0,4.0,Ciências Biológicas (genética),2003.0,3.0,Bioquímica E Imunologia,1993.0,3
,,,Enfermagem,1987.0,4.0,Ciências Biológicas (genética),1995.0,3.0,Comunicação,2008.0,3
,,,Enfermagem,1986.0,4.0,"Engenharia De Minas, Metalúrgica E De Materiais",1979.0,3.0,Direito,2001.0,3
,,,Enfermagem,1985.0,4.0,Ciências Biológicas (fisiologia),1989.0,3.0,Ciências Farmacêuticas,2006.0,3
,,,Arquitetura E Urbanismo,1989.0,4.0,Ciências Biológicas (fisiologia),1985.0,3.0,Geografia,2007.0,3
,,,Matematica,1982.0,4.0,Engenharia De Processos Quimicos E Bioquimicos,1993.0,3.0,Geografia,2008.0,3
,,,História,1998.0,4.0,"Engenharia De Minas, Metalúrgica E De Materiais",2005.0,3.0,Ciências Da Comunicação,1991.0,3
,,,Ciências Biológicas Modalidade Médica,2002.0,4.0,Ciências Biológicas (genética),1991.0,3.0,Geografia,2012.0,3
,,,Engenharia Agronômica,1996.0,4.0,Bioquímica,1976.0,3.0,Geografia,2013.0,3
,,,História,2001.0,4.0,Bioquímica,2005.0,3.0,Ciências Farmacêuticas,2008.0,3
,,,Matemática,2006.0,4.0,Bioquímica,1997.0,3.0,Geografia (geografia Humana),1991.0,3
,,,Arquitetura E Urbanismo,1983.0,4.0,Bioquímica,1992.0,3.0,Agronomia (solos E Nutrição De Plantas),2000.0,3
,,,Arquitetura E Urbanismo,1981.0,4.0,Ciências Biológicas (fisiologia),2005.0,3.0,Engenharia Química,1987.0,3
,,,Administração,2001.0,4.0,"Engenharia De Minas, Metalúrgica E De Materiais",1996.0,3.0,Agronomia (solos E Nutrição De Plantas),1999.0,3
,,,Administração,1995.0,4.0,Ciências Biológicas (fisiologia E Farmacologia),1994.0,3.0,Geografia (geografia Humana),2000.0,3
,,,Administração,1990.0,4.0,Engenharia De Produção,1990.0,3.0,Agronomia (solos E Nutrição De Plantas),1995.0,3
,,,Biologia,1980.0,4.0,Engenharia De Produção,1989.0,3.0,Agronomia (solos E Nutrição De Plantas),1993.0,3
,,,Ciências Biológicas,1971.0,4.0,Ciências Biológicas (fisiologia),1998.0,3.0,Geologia,1990.0,3
,,,Biologia,1977.0,4.0,Química Orgânica,1985.0,3.0,Geologia,1993.0,3
,,,Engenharia Elétrica,1976.0,4.0,Engenharia De Produção,2007.0,3.0,Geologia,1998.0,3
,,,Medicina Veterinária,2008.0,4.0,Ciências Biológicas (farmacologia),2005.0,3.0,Ciências (bioquímica),1992.0,3
,,,Biologia,1973.0,4.0,Ciências Biológicas (farmacologia),2000.0,3.0,Ciências Biológicas (biologia Genética),1980.0,3
,,,Nutrição,1980.0,4.0,Engenharia De Produção,1997.0,3.0,Engenharia Elétrica,1974.0,3
,,,Nutrição,1991.0,4.0,Geologia,1990.0,3.0,Geologia,2013.0,3
,,,Nutrição,1993.0,4.0,Geotecnia,1999.0,3.0,Geotecnia,2005.0,3
,,,Nutrição,2000.0,4.0,Bioquímica E Imunologia,1999.0,3.0,Geotecnia,2008.0,3
,,,Nutrição,2001.0,4.0,Ciências Biológicas (entomologia),1999.0,3.0,Comunicação,1999.0,3
,,,Direito,2003.0,4.0,Engenharia De Produção,2012.0,3.0,Engenharia Florestal,2000.0,3
,,,Farmacia,2002.0,4.0,Engenharia De Produção,2011.0,3.0,História,1994.0,3
,,,Nutrição,2005.0,4.0,Reprodução Animal,2000.0,3.0,Engenharia De Alimentos,2002.0,3
,,,Oceanografia,1997.0,4.0,Agronomia (produção Vegetal),1990.0,3.0,Demografia,2001.0,3
,,,Direito,1994.0,4.0,Relações Internacionais,1998.0,3.0,Ciências (biologia Da Relação Patógeno-hospedeiro),2000.0,3
,,,Filosofia,1987.0,4.0,Engenharia De Sistemas E Computação,1995.0,3.0,Ciências Sociais,1992.0,3
,,,Farmacia,1994.0,4.0,Engenharia De Sistemas E Computação,1993.0,3.0,Engenharia De Alimentos,2000.0,3
,,,Filosofia,1989.0,4.0,Ciências Biológicas (botânica),1989.0,3.0,Ecologia,1996.0,3
,,,Odontologia,1985.0,4.0,Ciências Biológicas (botânica),1999.0,3.0,Agronomia (produção Vegetal),2003.0,3
,,,Direito,1988.0,4.0,Química Biológica,2003.0,3.0,Engenharia De Alimentos,1999.0,3
,,,Direito,1987.0,4.0,Ciências Biológicas (bioquímica),2000.0,3.0,Biologia Celular E Molecular,2011.0,3
,,,Engenharia De Alimentos,2001.0,4.0,Medicina: Ciências Médicas,1993.0,3.0,Biologia Celular E Molecular,2010.0,3
,,,Engenharia De Alimentos,2000.0,4.0,Medicina Veterinária,2009.0,3.0,Biologia Celular E Molecular,2008.0,3
,,,Engenharia Civil,1972.0,4.0,Medicina Veterinária,2008.0,3.0,Ciências,2000.0,3
,,,Engenharia Agronômica,1975.0,4.0,Geologia,2007.0,3.0,Ciências Biológicas (biologia Genética),1998.0,3
,,,Ciencias Biológicas,2000.0,4.0,Geologia,2006.0,3.0,Ciências,1998.0,3
,,,Engenharia Civil,1970.0,4.0,Geologia,1996.0,3.0,Arquitetura E Urbanismo,2002.0,3
,,,Odontologia,2004.0,4.0,Geologia,1994.0,3.0,Biologia Celular E Molecular,2001.0,3
,,,Filosofia,1998.0,4.0,Geologia,1993.0,3.0,Ecologia,1991.0,3
,,,Engenharia Agronômica,1969.0,4.0,Bioquímica E Imunologia,2005.0,3.0,História Econômica,1997.0,3
,,,Pedagogia,1990.0,4.0,Bioquímica E Imunologia,2002.0,3.0,Biologia Vegetal,2009.0,3
,,,Fisica,1973.0,4.0,Engenharia Eletrônica E Computação,1991.0,3.0,História Econômica,2001.0,3
,,,Engenharia Florestal,1996.0,4.0,Ciências Biológicas (bioquímica Toxicológica),2009.0,3.0,Biologia Vegetal,2008.0,3
,,,Pedagogia,1994.0,4.0,Ciências Biológicas (bioquímica Toxicológica),2007.0,3.0,Ciências Biológicas (microbiologia),1998.0,3
,,,Farmácia Bioquímica,1994.0,4.0,Ciências Biológicas (biologia Molecular),1982.0,3.0,Ciência Da Computação,2006.0,3
,,,Estatística,2003.0,4.0,Engenharia Elétrica,1978.0,3.0,Biologia Celular E Molecular,1999.0,3
,,,Farmácia Bioquímica,1978.0,4.0,Ciências Biológicas (bioquímica),1990.0,3.0,Ciências Biológicas (botânica),2004.0,3
,,,Fisica,1982.0,4.0,Ciências Biológicas (bioquímica),1984.0,3.0,Bioquímica,2015.0,3
,,,Farmácia Bioquímica,1998.0,4.0,Ciências Biológicas (bioquímica),1979.0,3.0,Ciência Social (antropologia Social),2002.0,3
,,,Fisica,1991.0,4.0,Geografia,2004.0,3.0,Engenharia De Alimentos,1997.0,3
,,,Engenharia Mecânica,2002.0,4.0,Geografia,1996.0,3.0,Astronomia,1989.0,3
,,,Farmácia,1987.0,4.0,Geografia,1994.0,3.0,Ciência Social (antropologia Social),1986.0,3
,,,Ciencias Biológicas,1986.0,4.0,Meteorologia,1992.0,3.0,Engenharia Nuclear,1999.0,3
,,,Fisica,2003.0,4.0,Meteorologia,1984.0,3.0,Engenharia De Transportes,1993.0,3
,,,Fisica,2005.0,4.0,Astronomia,2001.0,3.0,História Social,2010.0,3
,,,Fisica,2006.0,4.0,Astronomia,2000.0,3.0,Arquitetura E Urbanismo,1997.0,3
,,,Farmácia,1982.0,4.0,Ciências Biológicas (biologia Molecular),1991.0,3.0,História Social Da Cultura,2003.0,3
,,,Fisioterapia,1983.0,4.0,Química (físico-química),1991.0,3.0,História Social Da Cultura,2008.0,3
,,,Quimica,1986.0,4.0,Ciências Biológicas (biologia Genética),1982.0,3.0,Imunologia,1993.0,3
,,,Quimica,2000.0,4.0,Ciências Biológicas (biologia Molecular),1981.0,3.0,Ciências Da Comunicação,2001.0,3
,,,Química,1970.0,4.0,Ciências Biológicas (biologia Molecular),1980.0,3.0,Imunologia,1998.0,3
,,,Engenharia Eletrônica,1974.0,4.0,Ciências Biológicas (biologia Genética),1991.0,3.0,Computação,2008.0,3
,,,Engenharia Química,1979.0,4.0,Química Biológica,1998.0,3.0,Imunologia,2001.0,3
,,,Engenharia Florestal,1984.0,4.0,Química Biológica,1997.0,3.0,Ciências Biológicas (biofísica),1983.0,3
,,,Farmácia E Bioquímica,1980.0,4.0,Química Biológica,1996.0,3.0,Imunologia,2010.0,3
,,,Comunicação Social,2004.0,4.0,Ciências Biológicas (biologia Genética),1987.0,3.0,Imunologia Básica E Aplicada,2008.0,3
,,,Engenharia Química,1978.0,4.0,Botânica,2008.0,3.0,Bases Gerais Da Cirurgia,2006.0,3
,,,Farmácia E Bioquímica,1985.0,4.0,Geofísica,1991.0,3.0,Engenharia Biomédica,2006.0,3
,,,Fonoaudiologia,1985.0,4.0,Geografia (geografia Humana),1995.0,3.0,Informática,2004.0,3
,,,Física,1965.0,4.0,Geografia (geografia Humana),1993.0,3.0,Irrigação E Drenagem,2001.0,3
,,,Física,1969.0,4.0,Geografia (geografia Física),1990.0,3.0,Engenharia Química,2007.0,3
,,,Física,1970.0,4.0,Geografia,2008.0,3.0,Letras,1998.0,3
,,,Física,1971.0,4.0,Geografia,2007.0,3.0,Arquitetura E Urbanismo,1996.0,3
,,,Engenharia Química,1977.0,4.0,Química (química Analítica) [sp-capital],1986.0,3.0,Ciências Biológicas (zoologia),2011.0,3
,,,Comunicação Social,1993.0,4.0,Química (química Analítica),1993.0,3.0,Ciência Política (ciência Política E Sociologia),2001.0,3
,,,Comunicação Social,1992.0,4.0,Química (físico-química),1980.0,3.0,Entomologia,2010.0,3
,,,Química Bacharelado,1996.0,4.0,Ciências Biológicas (biofísica),1979.0,3.0,Letras,2005.0,3
,,,Ciências Econômicas,1988.0,4.0,Ciências Biológicas (biofísica),1996.0,3.0,Engenharia Nuclear,1993.0,3
,,,Comunicação Social,1989.0,4.0,Ciências Biológicas (biofísica),1995.0,3.0,Letras,2008.0,3
,,,Química Industrial,1989.0,4.0,Agroquímica,2009.0,3.0,Letras (letras Vernáculas),2002.0,3
,,,Comunicação Social,1987.0,4.0,Agroquímica,1996.0,3.0,Letras (teoria Literária E Literatura Comparada),1990.0,3
,,,Ciências Econômicas,1983.0,4.0,Ciências Biológicas (biofísica),1994.0,3.0,Letras (teoria Literária E Literatura Comparada),1991.0,3
,,,Química Industrial,2003.0,4.0,Ciências Biológicas (biofísica),1990.0,3.0,Bioquímica,2007.0,3
,,,Serviço Social,1971.0,4.0,Geofísica Espacial,1999.0,3.0,Ciências Biológicas (botânica),1994.0,3
,,,Serviço Social,1982.0,4.0,Ciências Biológicas (biofísica),1985.0,3.0,Engenharia De Alimentos,1996.0,3
,,,Engenharia Química,1976.0,4.0,Ciências Biológicas (biofísica),1976.0,3.0,Bioquímica,2005.0,3
,,,Serviço Social,1987.0,4.0,Química,1977.0,3.0,Agronomia (fitotecnia),2003.0,3
,,,Serviço Social,1988.0,4.0,Ciências Biológicas,2000.0,3.0,Arquitetura E Urbanismo,1995.0,3
,,,Engenharia De Alimentos,1977.0,4.0,Engenharia Hidráulica E Saneamento,2001.0,3.0,Lingüística,2002.0,3
,,,Zootecnia,1984.0,4.0,Anatomia Dos Animais Domésticos E Silvestres,1982.0,3.0,Agronomia (fitotecnia),2002.0,3
,,,Zootecnia,1985.0,4.0,Psicologia (psicologia Experimental),1979.0,3.0,Entomologia,2009.0,3
,,,Zootecnia,1986.0,4.0,Engenharia Mecânica,1976.0,3.0,Ciência De Alimentos,1992.0,3
,,,Comunicação Social,1983.0,4.0,Psicologia,2008.0,3.0,Lingüística,2007.0,3
,,,Zootecnia,1990.0,4.0,Psicologia (psicologia Social),1992.0,3.0,Engenharia Elétrica,2015.0,3
,,,Zootecnia,1993.0,4.0,Psicologia (psicologia Social),1991.0,3.0,Lingüística,2012.0,3
,,,Ciencias Biologicas,1996.0,4.0,Ciências (microbiologia),2000.0,3.0,Lingüística E Letras,1997.0,3
,,,Zootecnia,2007.0,4.0,Engenharia Metalúrgica,1995.0,3.0,Ciências Da Saúde,2013.0,3
,,,Matemática,1976.0,3.0,Engenharia Mecânica,2009.0,3.0,Matematica,1992.0,3
,,,Educação Física,1993.0,3.0,Genética E Melhoramento De Plantas,2008.0,3.0,Matematica,1994.0,3
,,,Matemática,1979.0,3.0,Geociências,2011.0,3.0,Ciências Da Saúde,2012.0,3
,,,Filosofia,1978.0,3.0,Psicologia,2009.0,3.0,Bioquímica,2003.0,3
,,,Educação Física,1988.0,3.0,Engenharia Nuclear,1977.0,3.0,Matemática,1985.0,3
,,,Biomedicina,2006.0,3.0,Ciências (microbiologia),1982.0,3.0,Matemática,1987.0,3
,,,Educação Física,1983.0,3.0,Ciências (microbiologia),1979.0,3.0,Engenharia De Produção,1994.0,3
,,,Engenharia De Materiais,1987.0,3.0,Engenharia Metalúrgica E De Minas,1986.0,3.0,Engenharia De Produção,1995.0,3
,,,Biomedicina,2001.0,3.0,Engenharia Metalúrgica E De Materiais,1993.0,3.0,Matemática,1992.0,3
,,,Matemática,1995.0,3.0,Psicologia,1996.0,3.0,Matemática,1993.0,3
,,,Arquitetura E Urbanismo,2001.0,3.0,Psicologia,1994.0,3.0,Ciências Biológicas,2011.0,3
,,,Arquitetura E Urbanismo,2000.0,3.0,Engenharia Química,1979.0,3.0,Agronomia (fitotecnia),1997.0,3
,,,Matemática,1998.0,3.0,Ciências (fisiologia Humana),2000.0,3.0,Agronomia (fitotecnia),1996.0,3
,,,Farmácia,2010.0,3.0,Ciências (fisiologia Humana),1989.0,3.0,Matemática,1997.0,3
,,,Engenharia De Materiais,1981.0,3.0,Psicologia,1981.0,3.0,Engenharia De Alimentos,1995.0,3
,,,Arquitetura E Urbanismo,1991.0,3.0,Antropologia Social,1982.0,3.0,Agronomia (fitopatologia),2011.0,3
,,,Arquitetura E Urbanismo,1990.0,3.0,Antropologia Social,1980.0,3.0,Ciência Política,2011.0,3
,,,Arquitetura E Urbanismo,1988.0,3.0,Genética E Melhoramento,1998.0,3.0,Agronomia (fitopatologia),2006.0,3
,,,Farmácia,1977.0,3.0,Genética E Melhoramento,1993.0,3.0,Ciência Política,2008.0,3
,,,Medicina,1966.0,3.0,Astronomia,1983.0,3.0,Ciência De Alimentos,2005.0,3
,,,Arquitetura E Urbanismo,1977.0,3.0,Geociências,1994.0,3.0,Ciência Política,2007.0,3
,,,Arquitetura E Urbanismo,1973.0,3.0,Geociências,1993.0,3.0,Matemática,2005.0,3
,,,Biomedicina,1989.0,3.0,Geociências,1986.0,3.0,Matemática,2006.0,3
,,,Engenharia De Materiais,1977.0,3.0,Antropologia,2006.0,3.0,Ciência Política,2005.0,3
,,,Engenharia De Materiais,1976.0,3.0,Antropologia,2005.0,3.0,Ciência Política,2002.0,3
,,,Engenharia Elétrica,2009.0,3.0,Antropologia,1996.0,3.0,Computer Science,2009.0,3
,,,Arquitetura,1978.0,3.0,Antropologia Social,2007.0,3.0,Entomologia,2008.0,3
,,,Antropologia,1992.0,3.0,Antropologia Social,1999.0,3.0,Ciência Política,1995.0,3
,,,Economia,2003.0,3.0,Antropologia Social,1997.0,3.0,Ciências Pneumológicas,1999.0,3
,,,Ciências Sociais,1977.0,3.0,Entomologia,2003.0,3.0,Entomologia,2007.0,3
,,,Economia,2000.0,3.0,Entomologia,1999.0,3.0,Ciência Política,1987.0,3
,,,Ciências Sociais,1975.0,3.0,Entomologia,1997.0,3.0,Ciência Política,1986.0,3
,,,Economia,1997.0,3.0,Entomologia,1995.0,3.0,Ciências Biológicas,2006.0,3
,,,Agronomia,2012.0,3.0,Genética E Biologia Molecular,1977.0,3.0,Matemática Aplicada,2001.0,3
,,,Agronomia,1969.0,3.0,Genética E Melhoramento De Plantas,2006.0,3.0,Engenharia Elétrica,2017.0,3
,,,Agronomia,1962.0,3.0,Genética E Melhoramento De Plantas,1998.0,3.0,Medicina,1982.0,3
,,,Ciências Sociais,1967.0,3.0,Genética E Melhoramento De Plantas,1993.0,3.0,Engenharia De Sistemas E Computação,2010.0,3
,,,Engenharia Agronômica,2003.0,3.0,Entomologia,1994.0,3.0,Medicina,1997.0,3
,,,Economia,1990.0,3.0,Ciências,2006.0,3.0,Engenharia De Produção,1996.0,3
,,,Economia,1983.0,3.0,Epidemiologia,2002.0,3.0,Medicina Veterinária,1996.0,3
,,,Engenharia De Computação,2006.0,3.0,Epidemiologia,1993.0,3.0,Medicina Veterinária,1999.0,3
,,,Biologia,2002.0,3.0,Entomologia,2009.0,3.0,Medicina Veterinária,2003.0,3
,,,Biologia,1998.0,3.0,Entomologia,2007.0,3.0,Biology,2002.0,3
,,,Biologia,1997.0,3.0,Estatística,2000.0,3.0,Medicina Veterinária,2008.0,3
