CURSO-TECNICO-PROFISSIONALIZANTE,Início.1,Quantidade,GRADUACAO,Início.2,Quantidade,MESTRADO,Início.4,Quantidade,DOUTORADO,Início.5,Quantidade
,,,Português E Literaturas De Língua Portuguesa,1965.0,1.0,Agronomia (genética E Melhoramento De Plantas),1991.0,1.0,Geociências (geologia Sedimentar),1996.0,1
,,,Português Literaturas,1983.0,1.0,Agronomia (horticultura),2007.0,1.0,Geociências (geologia Sedimentar),1995.0,1
,,,Português-literaturas,1973.0,1.0,Agronomia (irrigação E Drenagem),1988.0,1.0,Geociências (geologia Sedimentar),1994.0,1
,,,Processamento De Dados,1986.0,1.0,Agronomia (microbiologia Agrícola),1987.0,1.0,Geociências (geologia Sedimentar),1992.0,1
,,,Psicologia,1967.0,1.0,Agronomia (fisiologia Vegetal),1991.0,1.0,Geociências (geologia Sedimentar),1986.0,1
,,,Ciências Biológicas Bacharelado,1993.0,1.0,Agronomia (fisiologia Vegetal),1993.0,1.0,Geociências,2011.0,1
,,,Ciências Biológicas Bacharelado,1996.0,1.0,Agronomia (fisiologia Vegetal),1999.0,1.0,Geociências,2009.0,1
,,,Psicologia,1973.0,1.0,Informática,1975.0,1.0,Geociências,2004.0,1
,,,Ciências Biológicas Bacharelado Enf. Fitoquímica,1987.0,1.0,Informática,1990.0,1.0,Geociências,2003.0,1
,,,Ciências Biológicas Biologia,1999.0,1.0,History,1999.0,1.0,Geociências,2000.0,1
,,,Psicologia,1980.0,1.0,História,1973.0,1.0,Geociências,1999.0,1
,,,Ciências Biológicas Biologia Marinha,1983.0,1.0,História,1980.0,1.0,Geociências,1998.0,1
,,,Ciências Biológicas Diurno,1998.0,1.0,História,1985.0,1.0,Geociências,1991.0,1
,,,Ciências Biológicas E Da Saúde,1996.0,1.0,História,1986.0,1.0,Geografia,1990.0,1
,,,Ciências Biológicas Genética,1981.0,1.0,História,1989.0,1.0,Geofísica Espacial,1993.0,1
,,,Ciências Biológicas Licenciatura,1998.0,1.0,História,1990.0,1.0,Geofísica,2010.0,1
,,,Ciências Biológicas Licenciatura Plena,1997.0,1.0,História,1994.0,1.0,Geofísica,2003.0,1
,,,Ciências Biológicas Licenciatura/ Bacharelado,1999.0,1.0,História,1997.0,1.0,Geofísica,1997.0,1
,,,Ciências Biológicas Modal. Médica,1988.0,1.0,História,2001.0,1.0,Geofísica,1991.0,1
,,,Psicologia,1998.0,1.0,História,2003.0,1.0,Geofísica,1989.0,1
,,,Ciências Biológicas Modalidade Ambientais,2004.0,1.0,Geologia E Geoquímica,1999.0,1.0,Geofísica,1987.0,1
,,,Psicologia,2000.0,1.0,Geologia E Geoquímica,2006.0,1.0,Geofísica,1983.0,1
,,,Psicologia,2002.0,1.0,Geologia E Geoquímica,2008.0,1.0,Geodinâmica E Geofísica,2008.0,1
,,,Psicologia,2003.0,1.0,Interunidades Em Ensino De Ciências,2005.0,1.0,Geodinâmica E Geofísica,2000.0,1
,,,Psicologia,2004.0,1.0,Irrigação E Drenagem,1990.0,1.0,Geociências- Área Concentração Paleontologia,2007.0,1
,,,Psicologia Bacharel,1981.0,1.0,Irrigação E Drenagem,2007.0,1.0,Geociências E Meio Ambiente,1998.0,1
,,,Quimica,1970.0,1.0,Irrigação E Drenagem,2008.0,1.0,Geociências E Meio Ambiente,1996.0,1
,,,Ciências Biológicas Modalidade Biologia Marinha,1989.0,1.0,Letras,1972.0,1.0,Geociências (geoquímica E Geotectônica),2003.0,1
,,,Quimica,1979.0,1.0,História,2006.0,1.0,Geociências (geoquímica E Geotectônica),1991.0,1
,,,Quimica,1989.0,1.0,História Antiga,1967.0,1.0,Geologia,2001.0,1
,,,Quimica,2000.0,1.0,História Social,1991.0,1.0,Geologia,1999.0,1
,,,Quimica,2004.0,1.0,História Social,1998.0,1.0,Geologia,1997.0,1
,,,Quimica -bacharelado,1977.0,1.0,História Social,2003.0,1.0,Geologia,1996.0,1
,,,Quimica Bacharelado,1989.0,1.0,História Social,2008.0,1.0,Geologia,1994.0,1
,,,Quimica Industrial,1965.0,1.0,Imunologia,1996.0,1.0,Geologia,1988.0,1
,,,Quimica Industrial,1981.0,1.0,Imunologia Básica E Aplicada,1996.0,1.0,Geologia,1981.0,1
,,,Ciências Biológicas Modalidade Genética,1984.0,1.0,Imunologia Básica E Aplicada,1998.0,1.0,Geography Departament Usa,1987.0,1
,,,Quimica Industrial,1986.0,1.0,Imunologia E Parasitologia Aplicadas,1997.0,1.0,Geografia Física Hidrologia E Geomorfologia,1992.0,1
,,,Quimica Industrial,1992.0,1.0,Information Management,1991.0,1.0,Geografia (geografia Humana),1997.0,1
,,,Quimica Industrial,1993.0,1.0,Licence Complémentaire En Psychologie,1980.0,1.0,Geografia (geografia Humana),1994.0,1
,,,Qumica Industrial,1979.0,1.0,Lingüística,1973.0,1.0,Geografia (geografia Física),2007.0,1
,,,Química,1967.0,1.0,Lingüística,1978.0,1.0,Geografia (geografia Física),1991.0,1
,,,Química,1969.0,1.0,Lingüística,1989.0,1.0,Geografia,2007.0,1
,,,Química,1972.0,1.0,Lingüística,1990.0,1.0,Geografia,1999.0,1
,,,Química,1973.0,1.0,Lingüística,1994.0,1.0,Geografia,1995.0,1
,,,Química,1974.0,1.0,Informática,1992.0,1.0,Giessereikunde,1986.0,1
,,,Química,1975.0,1.0,Informática,1995.0,1.0,Gestão,2004.0,1
,,,Ciências Biológicas Modalidade Médica,1985.0,1.0,Informática,1996.0,1.0,Gerenciamento Ambiental,1997.0,1
,,,Química,1978.0,1.0,Informática,2002.0,1.0,Geotecnia,1987.0,1
,,,Química,1980.0,1.0,Informática,2006.0,1.0,Geoquímica Ambiental,1996.0,1
,,,Química,1981.0,1.0,Informática,2007.0,1.0,Geomicrobiologia,2009.0,1
,,,Química,1982.0,1.0,Informática,2008.0,1.0,Geology,1990.0,1
,,,Ciências Biológicas Modalidade Médica,1993.0,1.0,Informática,2014.0,1.0,Geology,1985.0,1
,,,Ciências Biológicas Modalidade Médica (fmrp),1970.0,1.0,"Integração Da América Latina (sociedade, Economia E Estado)",2005.0,1.0,Geologia Geoquímica Do Meio Ambiente,1989.0,1
,,,Ciências Biológicas: Ecologia,1999.0,1.0,International Studies,2006.0,1.0,Geologia E Geoquímica,2008.0,1
,,,Ciências Biológicas: Microbiologia E Imunologia,2003.0,1.0,M.sc. Telematics,1999.0,1.0,Geologia E Geoquímica,2002.0,1
,,,Química,1987.0,1.0,Maestría En Ingeniería De Materiales Y Procesos,2011.0,1.0,Geologia E Geoquímica,2001.0,1
,,,Ciências Biológiocas,1991.0,1.0,Manejo De Solo E Água,1998.0,1.0,Geologia E Geoquímica,2000.0,1
,,,Ciências Biomédicas,1991.0,1.0,Manejo De Solo E Água,2004.0,1.0,Geologia E Geoquímica,1996.0,1
,,,Química,1992.0,1.0,Master In Science,1982.0,1.0,Geologia,2012.0,1
,,,Ciências Com Habilitação Em Biolog,1980.0,1.0,Master Of Arts Jornalismo,1980.0,1.0,Geologia,2002.0,1
,,,Ciências Com Habilitação Em Biologia,1988.0,1.0,Letras,1975.0,1.0,Agronomia - Área De Concentração Em Irrigação E Drenagem,2009.0,1
,,,Ciências Contábeis,1996.0,1.0,Letras,1988.0,1.0,Agronomia - Ciências Do Solo,2006.0,1
,,,Ciências Contábeis,1997.0,1.0,Letras,1993.0,1.0,Agronomia - Area: Ingenieria Agrícola,1988.0,1
,,,Ciências Contábeis,2003.0,1.0,Letras,2005.0,1.0,Agronomia (solos E Nutrição De Plantas),2001.0,1
,,,Química,1998.0,1.0,Letras,2006.0,1.0,Agronomia (solos E Nutrição De Plantas),2000.0,1
,,,Ciências Contábeis,2005.0,1.0,Letras,2010.0,1.0,Agronomia (solos E Nutrição De Plantas),1994.0,1
,,,Química,2001.0,1.0,Letras,2011.0,1.0,Agronomia (solos E Nutrição De Plantas),1991.0,1
,,,Química,2002.0,1.0,Letras (letras Clássicas),1988.0,1.0,Agronomia (solos E Nutrição De Plantas),1984.0,1
,,,Química,2003.0,1.0,Letras (letras Clássicas),2006.0,1.0,Histologia,1986.0,1
,,,Ciências Da Computação,1985.0,1.0,Letras E Lingüística,1982.0,1.0,Histoire,2008.0,1
,,,Ciências Da Computação,1986.0,1.0,Matemática,1973.0,1.0,Hidráulica E Saneamento,1993.0,1
,,,Química,2006.0,1.0,Matemática,1975.0,1.0,Géologie Minière,1993.0,1
,,,Química (bacharelado E Licenciatura),1990.0,1.0,Matemática,1976.0,1.0,Géographie Et Aménagement,1993.0,1
,,,Química (bacharelado),1974.0,1.0,Matemática,1978.0,1.0,Géographie Aménagement Et Urbanisme,1989.0,1
,,,Química (bacharelado),1982.0,1.0,Matemática,1984.0,1.0,Génie Industriel,1991.0,1
,,,Química - Modalidade Tecnológica,1989.0,1.0,Matemática,1985.0,1.0,Génie Electrique,1980.0,1
,,,Química Ambiental,2004.0,1.0,Lingüística,2000.0,1.0,História,2006.0,1
,,,Química Bacharelado,1982.0,1.0,Lingüística,2001.0,1.0,História,2003.0,1
,,,Química Bacharelado,1993.0,1.0,Lingüística Aplicada E Estudos Da Linguagem,1972.0,1.0,História,1999.0,1
,,,Química Bacharelado,1994.0,1.0,Lingüística Aplicada E Estudos Da Linguagem,1976.0,1.0,História,1998.0,1
,,,Química Com Atribuições Tecnológicas,1993.0,1.0,Lingüística Aplicada E Estudos Da Linguagem,1995.0,1.0,História,1997.0,1
,,,Química Industrial,1966.0,1.0,Literatura,1976.0,1.0,História,1996.0,1
,,,Química Industrial,1969.0,1.0,Literatura,1990.0,1.0,História,1992.0,1
,,,Química Industrial,1972.0,1.0,Literatura,2013.0,1.0,História,1985.0,1
,,,Química Industrial,1974.0,1.0,Literatura Brasileira,1988.0,1.0,Historia Antiga (assiriologia),2000.0,1
,,,Ciências Da Computação,1987.0,1.0,Literatura Brasileira,1992.0,1.0,Agronomy Environmental Fate Of Herbicides,2001.0,1
,,,Química Industrial,1976.0,1.0,Agronomia (ciências Do Solo),1979.0,1.0,Agronomy,1998.0,1
,,,Química Industrial,1978.0,1.0,Agronomia (ciências Do Solo),1989.0,1.0,Agronomy,1994.0,1
,,,Química Industrial,1979.0,1.0,Agronomia (ciências Do Solo),1994.0,1.0,Agronomia Ciência Animal E Pastagens Esalq,1999.0,1
,,,Química Industrial,1980.0,1.0,Matemática,2008.0,1.0,Agronomia Area Conc Agrometeorologia,1989.0,1
,,,Ciências Da Computação,1999.0,1.0,Matemática (capes 5),2001.0,1.0,Agronomia Agrometeorologia,1989.0,1
,,,Química Industrial,1982.0,1.0,Matemática Aplicada,1978.0,1.0,Agronomia /estatística E Experimentação Agronômica,1991.0,1
,,,Ciências Da Educação,1983.0,1.0,Matemática Aplicada,1979.0,1.0,Ifsic,1990.0,1
,,,Ciências De 2 º Grau,1985.0,1.0,Matemática Aplicada,1986.0,1.0,Horticulture,1988.0,1
,,,Química Industrial,1985.0,1.0,Master Of Science In Civil Engineering,1963.0,1.0,Horticultura,1990.0,1
,,,Ciências De Computação,1988.0,1.0,Master Of Science In Epidemiology,1990.0,1.0,História Social,2007.0,1
,,,Ciências De Computação,2002.0,1.0,Master Of Science In International Management,2016.0,1.0,História Social,2004.0,1
,,,Ciências Dos Materiais,1979.0,1.0,Master Of Science In Music Education Reconhecido P,1977.0,1.0,História Social,1996.0,1
,,,Química Industrial,1990.0,1.0,Master Rec Biotechnol. Microb. Pr Dévelop. Durable,2006.0,1.0,História Social,1995.0,1
,,,Química Industrial,1993.0,1.0,Matemática,1967.0,1.0,História Social,1992.0,1
,,,Química Industrial,1994.0,1.0,Matemática,1968.0,1.0,História Social,1989.0,1
,,,Química Industrial,1996.0,1.0,Matemática,1970.0,1.0,História Medieval,1991.0,1
,,,Química Industrial,1997.0,1.0,Matemática,1994.0,1.0,História Econômica,1998.0,1
,,,Química Industrial,1998.0,1.0,Matemática,2002.0,1.0,História Econômica,1997.0,1
,,,Química Industrial,2001.0,1.0,Matemática,2003.0,1.0,História E Geografia Das Populações,1975.0,1
,,,Ciências Econômicas,1976.0,1.0,Agronomia (fitopatologia),1996.0,1.0,História Da Filosofia Moderna,2003.0,1
,,,Química Licenciatura,1994.0,1.0,Agronomia (fitopatologia),1998.0,1.0,História Antiga,1991.0,1
,,,Química Licenciatura,2000.0,1.0,Agronomia (fitopatologia),2006.0,1.0,História,2008.0,1
,,,Química Licenciatura,2001.0,1.0,Agronomia (fitopatologia),2010.0,1.0,Informática,1988.0,1
,,,Química Licenciatura,2003.0,1.0,Agronomia (fitotecnia),1975.0,1.0,Informática,1983.0,1
,,,Química Licenciatura Plena,2004.0,1.0,Agronomia (fitotecnia),1978.0,1.0,Informatique,2005.0,1
,,,Química Orgânica,1983.0,1.0,Agronomia (fitotecnia),1979.0,1.0,Information Studies,1993.0,1
,,,"Química, Bacharelado",1976.0,1.0,Agronomia (fitotecnia),1986.0,1.0,Information And Communication Systems,1994.0,1
,,,Químico,1969.0,1.0,Agronomia (fitotecnia),1988.0,1.0,Informatik,1988.0,1
,,,Rechtswissenschaften,1980.0,1.0,Agronomia,2015.0,1.0,Infectologia E Medicina Tropical,2013.0,1
,,,Recursos Florestais E Engenharia Florestal,1961.0,1.0,Agronomia ( Melhoramento Genético De Plantas),2004.0,1.0,Imunologia E Parasitologia Aplicadas,2000.0,1
,,,Relações Internacionais,1995.0,1.0,Agronomia (agricultura),1999.0,1.0,Imunologia Básica E Aplicada,2000.0,1
,,,Relações Internacionais,1999.0,1.0,Agronomia (agricultura) [botucatu],2000.0,1.0,Imunologia Básica E Aplicada,1999.0,1
,,,Relações Internacionais,2001.0,1.0,Meteorologia,1987.0,1.0,Imunologia,2001.0,1
,,,Scienze Politiche,1993.0,1.0,Meteorologia,1989.0,1.0,Imunologia,1998.0,1
,,,Serviço Social,1973.0,1.0,Matemática Aplicada,1990.0,1.0,Imunologia,1997.0,1
,,,Serviço Social,1976.0,1.0,Matemática Aplicada,2000.0,1.0,Imunologia,1994.0,1
,,,Serviço Social,1995.0,1.0,Matemática Aplicada,2006.0,1.0,Imunologia,1987.0,1
,,,Serviço Social,1997.0,1.0,Matemática Aplicada,2007.0,1.0,Igenieria De Materiales,1994.0,1
,,,Serviço Social,2005.0,1.0,Materiais,2007.0,1.0,Introductio D Um Sche Des Transferts Sol Vegetatio,1989.0,1
,,,Sistemas De Informação,2002.0,1.0,Materiais Dentários,2005.0,1.0,Interunidades Em Bioinformática,2003.0,1
,,,Sociologia,1974.0,1.0,Mecânica De Rochas,1977.0,1.0,Interface Chimie Biologique,1990.0,1
,,,Ciências Econômicas,1979.0,1.0,Medical Microbiology,1981.0,1.0,Inteligência Artificial E Ciência Da Computação,1989.0,1
,,, De Matemática,1994.0,1.0,Medicina E Saúde,1973.0,1.0,Integración Y Desarrollo Económico,2004.0,1
,,, De Material Bélico,1987.0,1.0,Medicina Tropical,2004.0,1.0,Instituto De Biotecnologia,2007.0,1
,,, De Odontologia,1986.0,1.0,Medicina Tropical,2007.0,1.0,Institut Für Mechanik,1990.0,1
,,, De Zootecnia,1986.0,1.0,Medicina Veterinária,1989.0,1.0,Institut Fuer Statik Und Stahlbau,1974.0,1
,,,Aagronomia,1982.0,1.0,Medicina Veterinária,1991.0,1.0,"Ingeniería De Caminos, Canales Y Puertos",1996.0,1
,,,Abi - Ciências Biológicas,1969.0,1.0,Matemática,1989.0,1.0,Infra Estrutura Aeroportuária,1989.0,1
,,,Abi - Ciências Biológicas,1982.0,1.0,Microbiologia,1992.0,1.0,Informática: Sistemas Distribuídos,1997.0,1
,,,Abi - Ciências Biológicas,1983.0,1.0,Microbiologia,1993.0,1.0,Informática,2008.0,1
,,,Administração,1981.0,1.0,Microbiologia,1997.0,1.0,Informática,2004.0,1
,,,Administração,1986.0,1.0,Microbiologia,1999.0,1.0,Informática,1998.0,1
,,,Administração,1988.0,1.0,Medicina Veterinária,1996.0,1.0,Informática,1996.0,1
,,,Administração,1992.0,1.0,Medicina Veterinária,1997.0,1.0,Informática,1995.0,1
,,,Ciências Econômicas,1984.0,1.0,Medicina Veterinária,1998.0,1.0,Linguistica,1998.0,1
,,,Ciências Econômicas,1985.0,1.0,Medicina Veterinária,2004.0,1.0,Letras: Teoria Literária,1993.0,1
,,, De Comunicação Social,1982.0,1.0,Medicina Veterinária,2006.0,1.0,Letras E Lingüística,1997.0,1
,,,Ciências Econômicas,1988.0,1.0,Medicina Veterinária,2008.0,1.0,Letras (teoria Literária E Literatura Comparada),1989.0,1
,,,Sociologia E Política E Administração Pública,1958.0,1.0,Mercadologia,2001.0,1.0,Letras (teoria Literária E Literatura Comparada),1983.0,1
,,,Technology And Mathematics,1980.0,1.0,Mestrado,2005.0,1.0,Letras (teoria Literária E Literatura Comparada),1967.0,1
,,,Tecnologia Em Processamentos De Dados,1996.0,1.0,Mestre Em Educação,1985.0,1.0,Letras (letras Clássicas),2009.0,1
,,,Tecnologia Em Projetos Mecânicos,2004.0,1.0,Meteorologia,1978.0,1.0,Letras (letras Clássicas),1997.0,1
,,,Veterinária,1991.0,1.0,Meteorologia,1979.0,1.0,Letras,2008.0,1
,,,Virology,1985.0,1.0,Meteorologia,1985.0,1.0,Letras,2001.0,1
,,,Zoologia (bsc),1987.0,1.0,Modelagem Computacional,2006.0,1.0,Letras,1984.0,1
,,,Zootecnia,1972.0,1.0,Modelagem Computacional,2007.0,1.0,Le Projet Architectural Et Urbain,1995.0,1
,,,Zootecnia,1973.0,1.0,Msc In Oceanography,1980.0,1.0,Land Economy (economia Aplicada),2011.0,1
,,,Zootecnia,1980.0,1.0,Museologia E Patrimônio,2006.0,1.0,Laboratoire De Biopharmacie Physico Chimie Et Phar,1993.0,1
,,,Ciências Econômicas,1991.0,1.0,Meteorologia,1990.0,1.0,Irrigação E Drenagem,2002.0,1
,,,Ciências Econômicas,1993.0,1.0,Meteorologia,1993.0,1.0,Irrigation Engineering,1992.0,1
,,,Zootecnia,1984.0,1.0,Meteorologia,1994.0,1.0,Marine Biology,1989.0,1
,,,Zootecnia,1985.0,1.0,Meteorologia,1998.0,1.0,Manufacturing Engineering,1986.0,1
,,, De Ciências Y Físicas Matemáticas,1961.0,1.0,Meteorologia,1999.0,1.0,Management Engineering,1990.0,1
,,,,,,Meteorologia,2000.0,1.0,Management Accounting,2006.0,1
,,,,,,Meteorologia,2002.0,1.0,Machinery Noise,1979.0,1
,,,,,,Meteorologia,2003.0,1.0,Literatura Comparada,1998.0,1
,,,,,,Meteorologia,2004.0,1.0,Literatura Comparada,1993.0,1
,,,,,,Meteorologia,2006.0,1.0,Literatura Brasileira,1997.0,1
,,,,,,Meteorologia E Oceanografia,1962.0,1.0,Literatura Brasileira,1982.0,1
,,,,,,Microbiologia,1982.0,1.0,Literatura,2015.0,1
,,,,,,Nutrição E Produção Animal,1995.0,1.0,Literatura,1978.0,1
,,,,,,Oceanografia,1988.0,1.0,Lingüística Aplicada E Estudos Da Linguagem,2002.0,1
,,,,,,Oceanografia (oceanografia Biológica),1977.0,1.0,Lingüística,2004.0,1
,,,,,,Oceanografia (oceanografia Biológica),1990.0,1.0,Lingüística,2003.0,1
,,,,,,Microbiologia Agrícola,1979.0,1.0,Lingüística,1995.0,1
,,,,,,Microbiologia Agrícola,1981.0,1.0,Lingüística,1993.0,1
,,,,,,Microbiologia Agrícola,1990.0,1.0,Matemática (capes 5),2003.0,1
,,,,,,Microbiologia Agrícola,1991.0,1.0,Matemática,2011.0,1
,,,,,,Microbiologia Agrícola,1994.0,1.0,Matemática,2010.0,1
,,,,,,Microbiologia Agrícola,2006.0,1.0,Matemática,2009.0,1
,,,,,,Microbiologia Agrícola E Do Ambiente,2008.0,1.0,Matemática,2008.0,1
,,,,,,Microbiologia Do Solo,1975.0,1.0,Matemática,2002.0,1
,,,,,,Microbiologia E Imunologia,1988.0,1.0,Matemática,2001.0,1
,,,,,,Microbiologia E Inumologia,1977.0,1.0,Matemática,1997.0,1
,,,,,,Microbiologia Veterinária,1998.0,1.0,Matemática,1993.0,1
,,,,,,Microeletrônica,2003.0,1.0,Matemática,1992.0,1
,,,,,,Parasitologia,2001.0,1.0,Matemática,1988.0,1
,,,,,,Parasitologia Veterinária,1973.0,1.0,Matemática,1980.0,1
,,,,,,Patologia,2004.0,1.0,Matemática,1974.0,1
,,,,,,Patologia Experimental,2004.0,1.0,Matemática,1972.0,1
,,,,,,Musica,1985.0,1.0,Matemátca,2012.0,1
,,,,,,Màster En Història I Cultura De L?alimentació,2009.0,1.0,Matematica Aplicada,1998.0,1
,,,,,,Música,1987.0,1.0,Mecânica Das Rochas,1978.0,1
,,,,,,Música,1994.0,1.0,Mechanical Engineering,1995.0,1
,,,,,,Neurociências,1999.0,1.0,Mechanical Engineering,1990.0,1
,,,,,,Neurociências E Biologia Celular,2009.0,1.0,Mechanical & Aerospace Engineering,1982.0,1
,,,,,,Neurociências E Comportamento,1998.0,1.0,Max-plack Insitut Für Limnologie,1974.0,1
,,,,,,Nuclear Engineering And Radiological Science,1979.0,1.0,Materials Science And Engineering,1987.0,1
,,,,,,Nutrição,1991.0,1.0,Materials Science,1986.0,1
,,,,,,Nutrição,1997.0,1.0,Materials Engineering,1992.0,1
,,,,,,Nutrição,1998.0,1.0,Materiais Metálicos,2010.0,1
,,,,,,Nutrição,2003.0,1.0,Materiais Dentários,2007.0,1
,,,,,,Planejamento Energético,1990.0,1.0,Matemática Aplicada,2015.0,1
,,,,,,Planejamento Energético,1994.0,1.0,Matemática Aplicada,2009.0,1
,,,,,,Planejamento Regional E Ambiental,1992.0,1.0,Matemática Aplicada,2008.0,1
,,,,,,Planejamento Urbano,1991.0,1.0,Matemática Aplicada,2002.0,1
,,,,,,Planejamento Urbano E Regional,1976.0,1.0,Matemática Aplicada,1991.0,1
,,,,,,Oceanografia Biologica,1969.0,1.0,Matemática Aplicada,1988.0,1
,,,,,,Oceanografia Biológica,1984.0,1.0,Metallurgical And Materials Engineering,1988.0,1
,,,,,,Oceanografia Biológica,1986.0,1.0,Meio Ambiente E Recursos Naturais,2008.0,1
,,,,,,Oceanografia Biológica,1999.0,1.0,Meio Ambiente E Desenvolvimento,2002.0,1
,,,,,,Oceanologia,2003.0,1.0,Medicine,2007.0,1
,,,,,,Odontologia,2005.0,1.0,Medicina Veterinária,2009.0,1
,,,,,,Odontologia,2007.0,1.0,Medicina Veterinária,2005.0,1
,,,,,,Odontologia (clínica Odontológica - Periodontia),2001.0,1.0,Medicina Veterinária,2002.0,1
,,,,,,Odontologia (materiais Dentários),1995.0,1.0,Medicina Veterinária,1991.0,1
,,,,,,Optique Et Radiofrequence,2005.0,1.0,Medicina Tropical,2010.0,1
,,,,,,Parasitologia,1978.0,1.0,Medicina Tropical,2006.0,1
,,,,,,Produção Vegetal,1998.0,1.0,Medicina Molecular,2011.0,1
,,,,,,Produção Vegetal,2003.0,1.0,Medicina Epidemiologia,2001.0,1
,,,,,,Produção Vegetal,2004.0,1.0,Medicina E Ciências Da Saúde.,2006.0,1
,,,,,,Produção Vegetal,2007.0,1.0,Medicina (radiologia),1996.0,1
,,,,,,Produção Vegetal,2010.0,1.0,Medicina,1979.0,1
,,,,,,Patologia Experimental E Comparada,2005.0,1.0,Mecânica Dos Solos,1979.0,1
,,,,,,Patologia Molecular,2006.0,1.0,Microbiologia - Ciências Naturais,2003.0,1
,,,,,,Patologia Oral,1986.0,1.0,Meteorologia,2009.0,1
,,,,,,Pesquisa Clínica Em Doenças Infecciosas,2004.0,1.0,Meteorologia,2007.0,1
,,,,,,Pesquisa Operacional,1974.0,1.0,Meteorologia,2006.0,1
,,,,,,Petrologia Sedimentar Sedimentologia,1988.0,1.0,Meteorologia,2005.0,1
,,,,,,Pharmacologie Des Médicaments Cardiovasculaires,1989.0,1.0,Meteorologia,2004.0,1
,,,,,,Philosophy Of Science,1980.0,1.0,Meteorologia,2003.0,1
,,,,,,Planeamento E Projecto Em Ambiente Urbano,2002.0,1.0,Meteorologia,2001.0,1
,,,,,,Planejamento Ambiental,2003.0,1.0,Meteorologia,1996.0,1
,,,,,,Planejamento De Sistemas Energéticos,1993.0,1.0,Meteorologia,1990.0,1
,,,,,,Programa De Pós-graduação Em Geociências,1993.0,1.0,Meteorologia,1987.0,1
,,,,,,Programa De Pós-graduação Em Geografia,1991.0,1.0,Meteorologia,1986.0,1
,,,,,,Programa De Pós-graduação Em Imunologia Básica,1999.0,1.0,Meteorologia,1977.0,1
,,,,,,Programa De Pós-graduação Em Informática,2007.0,1.0,Metalurgia Extrativa,1978.0,1
,,,,,,Programa De Pós-graduação Em Patologia Oral,1996.0,1.0,Metalogênese,1986.0,1
,,,,,,Planejamento Urbano E Regional,1985.0,1.0,Metallurgical And Materials Engineering Department,1994.0,1
,,,,,,Planejamento Urbano E Regional,1986.0,1.0,Natural Environmental Studies,2007.0,1
,,,,,,Pneumologia,1979.0,1.0,Nanociências E Materiais Avançados,2009.0,1
,,,,,,Políticas Públicas,1993.0,1.0,Música,1997.0,1
,,,,,,Políticas Públicas,2005.0,1.0,Música,1989.0,1
,,,,,,Pos Engenharia Metalurgica,1994.0,1.0,Métodos Numéricos Em Engenharia,2009.0,1
,,,,,,Ppgc - Programa De Pós Computação Ufrgs,2008.0,1.0,Musicologia,1987.0,1
,,,,,,Produtos Naturais E Sintéticos Bioativos,1996.0,1.0,Molecular Cellular And Developmental Biology,1990.0,1
,,,,,,Produtos Naturais E Sintéticos Bioativos,2003.0,1.0,Molecular Biology,1991.0,1
,,,,,,Produtos Naturais E Sintéticos Bioativos,2009.0,1.0,Modelagem Computacional,2008.0,1
,,,,,,Produção E Tecnologia De Sementes,1988.0,1.0,Modelagem Computacional,2000.0,1
,,,,,,Psicologia,1985.0,1.0,Mineralogia E Cristalografia,1971.0,1
,,,,,,Psicologia,1986.0,1.0,Mineral Engineering,1975.0,1
,,,,,,Psicologia,1993.0,1.0,Microeletronica,2001.0,1
,,,,,,Psicologia,1997.0,1.0,Microbiology,2000.0,1
,,,,,,Psicologia,2004.0,1.0,Microbiologia Agrícola,1997.0,1
,,,,,,Programa De Pós Ciências Farmacêutica,1999.0,1.0,Microbiologia Agricola,2008.0,1
,,,,,,Programa De Pós Direito,1980.0,1.0,Oceanografia,2004.0,1
,,,,,,Programa De Pós Engenharia Elétrica,1982.0,1.0,Ocean Engineering,1990.0,1
,,,,,,Programa De Pós-graduação Ecologia,1986.0,1.0,Ocean Engineering,1982.0,1
,,,,,,Programa De Pós-graduação Em Ciências,1976.0,1.0,Nutrição,2005.0,1
,,,,,,Programa De Pós-graduação Em Ciências,2008.0,1.0,Nutrição,2004.0,1
,,,,,,Programa De Pós-graduação Em Engenharia Química,2000.0,1.0,Nutrição,2000.0,1
,,,,,,Programa De Pós-graduação Em Entomologia,2009.0,1.0,Nutrição,1994.0,1
,,,,,,Programa De Pós-graduação Em Física,2008.0,1.0,Nuclear Engineering And Radiological Science,1981.0,1
,,,,,,Programa De Pós-graduação Em Física - Universidade Federal De Goiás,2008.0,1.0,Nuclear Engineering,1980.0,1
,,,,,,Programa De Pós-graduação Em Genética E Biologia Molecular,2008.0,1.0,Nouvelle These,1987.0,1
,,,,,,Agronomia,2000.0,1.0,Neurologia,2003.0,1
,,,,,,Psicologia (psicologia Social),2002.0,1.0,Neurociências E Comportamento,2000.0,1
,,,,,,Psicologia Clínica,1978.0,1.0,Neurociências E Comportamento,1988.0,1
,,,,,,Psiquiatria E Psicologia Médica,1997.0,1.0,Neurociências E Biologia Celular,2011.0,1
,,,,,,Pós Entomologia,1969.0,1.0,Neurociências E Biologia Celular,2003.0,1
,,,,,,Pós Graduaçao Em Engenharia Civil Da Ufrgs,1976.0,1.0,Neural Systems Engineering,1989.0,1
,,,,,,Pós Psicologia,2001.0,1.0,Odontologia,2010.0,1
